TimeStamp,RAW
2021-11-05T14:03:04.8133000Z,T|121060||151.76|100||1636120984.8133|||||||||
2021-11-05T14:03:05.0444000Z,T|121094||151.76|2||1636120985.0444|||||||||
2021-11-05T14:03:05.3503000Z,T|121127||151.77|100||1636120985.3503|||||||||
2021-11-05T14:03:05.3503000Z,T|121129||151.77|100||1636120985.3503|||||||||
2021-11-05T14:03:05.3503000Z,T|121130||151.77|1||1636120985.3503|||||||||
2021-11-05T14:03:06.4037000Z,T|121207||151.77|4||1636120986.4037|||||||||
2021-11-05T14:03:06.4090000Z,T|121215||151.78|2||1636120986.409|||||||||
2021-11-05T14:03:07.6632000Z,T|121315||151.76|1||1636120987.6632|||||||||
2021-11-05T14:03:07.9595000Z,T|121340||151.76|100||1636120987.9595|||||||||
2021-11-05T14:03:08.4047000Z,T|121401||151.75|100||1636120988.4047|||||||||
2021-11-05T14:03:08.4047000Z,T|121403||151.75|46||1636120988.4047|||||||||
2021-11-05T14:03:08.4047000Z,T|121405||151.75|54||1636120988.4047|||||||||
2021-11-05T14:03:11.0690000Z,T|121557||151.76|100||1636120991.069|||||||||
2021-11-05T14:03:11.0690000Z,T|121574||151.76|100||1636120991.069|||||||||
2021-11-05T14:03:11.0690000Z,T|121583||151.76|1||1636120991.069|||||||||
2021-11-05T14:03:12.1771000Z,T|121659||151.77|3||1636120992.1771|||||||||
2021-11-05T14:03:12.1771000Z,T|121661||151.77|60||1636120992.1771|||||||||
2021-11-05T14:03:12.1771000Z,T|121664||151.77|9||1636120992.1771|||||||||
2021-11-05T14:03:12.1771000Z,T|121667||151.77|28||1636120992.1771|||||||||
2021-11-05T14:03:15.1995000Z,T|121771||151.76|100||1636120995.1995|||||||||
2021-11-05T14:03:15.2399000Z,T|121801||151.77|100||1636120995.2399|||||||||
2021-11-05T14:03:15.2399000Z,T|121803||151.77|12||1636120995.2399|||||||||
2021-11-05T14:03:15.3603000Z,T|121834||151.77|100||1636120995.3603|||||||||
2021-11-05T14:03:15.3665000Z,T|121845||151.77|100||1636120995.3665|||||||||
2021-11-05T14:03:15.3837000Z,T|121852||151.76|100||1636120995.3837|||||||||
2021-11-05T14:03:16.2256000Z,T|121906||151.76|100||1636120996.2256|||||||||
2021-11-05T14:03:19.5407000Z,T|122078||151.75|100||1636120999.5407|||||||||
2021-11-05T14:03:19.5407000Z,T|122080||151.75|100||1636120999.5407|||||||||
2021-11-05T14:03:19.5407000Z,T|122081||151.75|100||1636120999.5407|||||||||
2021-11-05T14:03:20.3115000Z,T|122126||151.75|100||1636121000.3115|||||||||
2021-11-05T14:03:20.4817000Z,T|122146||151.74|100||1636121000.4817|||||||||
2021-11-05T14:03:21.8280000Z,T|122219||151.76|88||1636121001.828|||||||||
2021-11-05T14:03:21.8599000Z,T|122247||151.76|100||1636121001.8599|||||||||
2021-11-05T14:03:21.8599000Z,T|122258||151.76|400||1636121001.8599|||||||||
2021-11-05T14:03:23.1542000Z,T|122316||151.74|100||1636121003.1542|||||||||
2021-11-05T14:03:23.1542000Z,T|122318||151.74|100||1636121003.1542|||||||||
2021-11-05T14:03:23.7355000Z,T|122376||151.72|1||1636121003.7355|||||||||
2021-11-05T14:03:24.1043000Z,T|122407||151.73|12||1636121004.1043|||||||||
2021-11-05T14:03:24.1043000Z,T|122414||151.74|100||1636121004.1043|||||||||
2021-11-05T14:03:24.1043000Z,T|122416||151.74|400||1636121004.1043|||||||||
2021-11-05T14:03:24.1329000Z,T|122440||151.75|12||1636121004.1329|||||||||
2021-11-05T14:03:25.1447000Z,T|122480||151.74|2||1636121005.1447|||||||||
2021-11-05T14:03:25.1565000Z,T|122488||151.74|17||1636121005.1565|||||||||
2021-11-05T14:03:26.0802000Z,T|122533||151.73|170||1636121006.0802|||||||||
2021-11-05T14:03:31.3239000Z,T|122739||151.72|100||1636121011.3239|||||||||
2021-11-05T14:03:31.3463000Z,T|122741||151.72|100||1636121011.3463|||||||||
2021-11-05T14:03:31.3463000Z,T|122752||151.72|100||1636121011.3463|||||||||
2021-11-05T14:03:31.9296000Z,T|122781||151.72|2||1636121011.9296|||||||||
2021-11-05T14:03:34.1474000Z,T|122859||151.7|100||1636121014.1474|||||||||
2021-11-05T14:03:38.3979000Z,T|122981||151.69|100||1636121018.3979|||||||||
2021-11-05T14:03:38.3979000Z,T|122983||151.69|200||1636121018.3979|||||||||
2021-11-05T14:03:38.3979000Z,T|122985||151.69|100||1636121018.3979|||||||||
2021-11-05T14:03:39.0339000Z,T|123031||151.69|100||1636121019.0339|||||||||
2021-11-05T14:03:40.0526000Z,T|123096||151.67|300||1636121020.0526|||||||||
2021-11-05T14:03:40.0526000Z,T|123098||151.67|1||1636121020.0526|||||||||
2021-11-05T14:03:40.5316000Z,T|123150||151.67|100||1636121020.5316|||||||||
2021-11-05T14:03:40.5316000Z,T|123152||151.67|100||1636121020.5316|||||||||
2021-11-05T14:03:40.5316000Z,T|123154||151.67|100||1636121020.5316|||||||||
2021-11-05T14:03:43.2008000Z,T|123231||151.66|100||1636121023.2008|||||||||
2021-11-05T14:03:43.2008000Z,T|123233||151.66|100||1636121023.2008|||||||||
2021-11-05T14:03:43.2008000Z,T|123240||151.65|100||1636121023.2008|||||||||
2021-11-05T14:03:44.9955000Z,T|123298||151.65|100||1636121024.9955|||||||||
2021-11-05T14:03:44.9955000Z,T|123300||151.65|99||1636121024.9955|||||||||
2021-11-05T14:03:44.9955000Z,T|123302||151.65|1||1636121024.9955|||||||||
2021-11-05T14:03:46.4679000Z,T|123357||151.64|22||1636121026.4679|||||||||
2021-11-05T14:03:46.4679000Z,T|123359||151.64|34||1636121026.4679|||||||||
2021-11-05T14:03:47.0242000Z,T|123391||151.63|4||1636121027.0242|||||||||
2021-11-05T14:03:49.7604000Z,T|123471||151.62|100||1636121029.7604|||||||||
2021-11-05T14:03:49.7604000Z,T|123473||151.62|100||1636121029.7604|||||||||
2021-11-05T14:03:49.7604000Z,T|123475||151.62|100||1636121029.7604|||||||||
2021-11-05T14:03:50.2589000Z,T|123528||151.63|100||1636121030.2589|||||||||
2021-11-05T14:03:50.2754000Z,T|123545||151.63|100||1636121030.2754|||||||||
2021-11-05T14:03:50.8257000Z,T|123596||151.64|70||1636121030.8257|||||||||
2021-11-05T14:03:50.8257000Z,T|123599||151.64|2||1636121030.8257|||||||||
2021-11-05T14:03:51.2617000Z,T|123620||151.63|70||1636121031.2617|||||||||
2021-11-05T14:03:55.5023000Z,T|123739||151.62|100||1636121035.5023|||||||||
2021-11-05T14:03:55.7882000Z,T|123756||151.62|100||1636121035.7882|||||||||
2021-11-05T14:03:55.9074000Z,T|123777||151.64|100||1636121035.9074|||||||||
2021-11-05T14:03:58.0696000Z,T|123850||151.65|30||1636121038.0696|||||||||
2021-11-05T14:03:58.1616000Z,T|123871||151.65|100||1636121038.1616|||||||||
2021-11-05T14:03:58.1671000Z,T|123873||151.65|100||1636121038.1671|||||||||
2021-11-05T14:03:58.1671000Z,T|123875||151.65|100||1636121038.1671|||||||||
2021-11-05T14:04:01.1793000Z,T|124026||151.65|2||1636121041.1793|||||||||
2021-11-05T14:04:01.1793000Z,T|124039||151.65|100||1636121041.1793|||||||||
2021-11-05T14:04:01.1793000Z,T|124041||151.65|100||1636121041.1793|||||||||
2021-11-05T14:04:01.1793000Z,T|124042||151.65|183||1636121041.1793|||||||||
2021-11-05T14:04:01.1793000Z,T|124046||151.65|100||1636121041.1793|||||||||
2021-11-05T14:04:01.1793000Z,T|124052||151.65|100||1636121041.1793|||||||||
2021-11-05T14:04:04.2045000Z,T|124117||151.65|100||1636121044.2045|||||||||
2021-11-05T14:04:04.7959000Z,T|124169||151.65|100||1636121044.7959|||||||||
2021-11-05T14:04:04.7959000Z,T|124173||151.65|2||1636121044.7959|||||||||
2021-11-05T14:04:10.3899000Z,T|124342||151.68|8||1636121050.3899|||||||||
2021-11-05T14:04:10.3899000Z,T|124344||151.68|92||1636121050.3899|||||||||
2021-11-05T14:04:10.9741000Z,T|124401||151.66|3||1636121050.9741|||||||||
2021-11-05T14:04:11.1041000Z,T|124419||151.66|100||1636121051.1041|||||||||
2021-11-05T14:04:11.1041000Z,T|124421||151.66|100||1636121051.1041|||||||||
2021-11-05T14:04:12.3264000Z,T|124462||151.65|200||1636121052.3264|||||||||
2021-11-05T14:04:16.8594000Z,T|124619||151.64|100||1636121056.8594|||||||||
2021-11-05T14:04:17.5024000Z,T|124638||151.64|5||1636121057.5024|||||||||
2021-11-05T14:04:19.4317000Z,T|124670||151.64|100||1636121059.4317|||||||||
2021-11-05T14:04:19.4317000Z,T|124672||151.64|8||1636121059.4317|||||||||
2021-11-05T14:04:20.4508000Z,T|124761||151.61|100||1636121060.4508|||||||||
2021-11-05T14:04:20.5267000Z,T|124782||151.6|100||1636121060.5267|||||||||
2021-11-05T14:04:20.5267000Z,T|124784||151.6|100||1636121060.5267|||||||||
2021-11-05T14:04:22.2316000Z,T|124864||151.59|300||1636121062.2316|||||||||
2021-11-05T14:04:23.3417000Z,T|124901||151.58|2||1636121063.3417|||||||||
2021-11-05T14:04:23.3417000Z,T|124913||151.57|18||1636121063.3417|||||||||
2021-11-05T14:04:23.3618000Z,T|124943||151.57|100||1636121063.3618|||||||||
2021-11-05T14:04:23.3618000Z,T|124945||151.57|100||1636121063.3618|||||||||
2021-11-05T14:04:23.3618000Z,T|124946||151.57|109||1636121063.3618|||||||||
2021-11-05T14:04:23.3618000Z,T|124955||151.57|91||1636121063.3618|||||||||
2021-11-05T14:04:24.2194000Z,T|124984||151.56|18||1636121064.2194|||||||||
2021-11-05T14:04:24.2194000Z,T|124986||151.56|100||1636121064.2194|||||||||
2021-11-05T14:04:24.2661000Z,T|125025||151.55|100||1636121064.2661|||||||||
2021-11-05T14:04:24.2661000Z,T|125027||151.55|100||1636121064.2661|||||||||
2021-11-05T14:04:24.2817000Z,T|125034||151.55|100||1636121064.2817|||||||||
2021-11-05T14:04:25.2992000Z,T|125102||151.53|100||1636121065.2992|||||||||
2021-11-05T14:04:26.8795000Z,T|125157||151.53|36||1636121066.8795|||||||||
2021-11-05T14:04:26.8795000Z,T|125161||151.53|264||1636121066.8795|||||||||
2021-11-05T14:04:26.8795000Z,T|125173||151.53|16||1636121066.8795|||||||||
2021-11-05T14:04:27.2358000Z,T|125190||151.53|5||1636121067.2358|||||||||
2021-11-05T14:04:29.5164000Z,T|125252||151.54|50||1636121069.5164|||||||||
2021-11-05T14:04:30.3442000Z,T|125279||151.54|100||1636121070.3442|||||||||
2021-11-05T14:04:30.3442000Z,T|125281||151.54|100||1636121070.3442|||||||||
2021-11-05T14:04:32.8267000Z,T|125364||151.53|50||1636121072.8267|||||||||
2021-11-05T14:04:32.9097000Z,T|125373||151.55|100||1636121072.9097|||||||||
2021-11-05T14:04:32.9097000Z,T|125375||151.55|27||1636121072.9097|||||||||
2021-11-05T14:04:33.4186000Z,T|125409||151.55|51||1636121073.4186|||||||||
2021-11-05T14:04:35.5047000Z,T|125455||151.55|100||1636121075.5047|||||||||
2021-11-05T14:04:35.5047000Z,T|125456||151.55|100||1636121075.5047|||||||||
2021-11-05T14:04:38.7331000Z,T|125533||151.53|100||1636121078.7331|||||||||
2021-11-05T14:04:45.6339000Z,T|125717||151.53|100||1636121085.6339|||||||||
2021-11-05T14:04:46.5844000Z,T|125766||151.53|200||1636121086.5844|||||||||
2021-11-05T14:04:46.5844000Z,T|125779||151.53|100||1636121086.5844|||||||||
2021-11-05T14:04:46.5844000Z,T|125781||151.53|100||1636121086.5844|||||||||
2021-11-05T14:04:46.8662000Z,T|125818||151.54|100||1636121086.8662|||||||||
2021-11-05T14:04:51.3729000Z,T|125934||151.55|100||1636121091.3729|||||||||
2021-11-05T14:04:52.3383000Z,T|125976||151.57|100||1636121092.3383|||||||||
2021-11-05T14:04:52.3383000Z,T|125978||151.57|100||1636121092.3383|||||||||
2021-11-05T14:04:54.2163000Z,T|126054||151.57|100||1636121094.2163|||||||||
2021-11-05T14:04:54.2163000Z,T|126056||151.57|94||1636121094.2163|||||||||
2021-11-05T14:04:54.2465000Z,T|126079||151.57|100||1636121094.2465|||||||||
2021-11-05T14:04:54.2523000Z,T|126081||151.57|100||1636121094.2523|||||||||
2021-11-05T14:04:54.2523000Z,T|126083||151.57|2||1636121094.2523|||||||||
2021-11-05T14:04:55.4530000Z,T|126162||151.55|100||1636121095.453|||||||||
2021-11-05T14:04:55.4530000Z,T|126164||151.55|100||1636121095.453|||||||||
2021-11-05T14:04:57.3829000Z,T|126246||151.53|1||1636121097.3829|||||||||
2021-11-05T14:04:58.5687000Z,T|126312||151.53|100||1636121098.5687|||||||||
2021-11-05T14:04:58.5687000Z,T|126316||151.53|100||1636121098.5687|||||||||
2021-11-05T14:04:58.8396000Z,T|126339||151.54|100||1636121098.8396|||||||||
2021-11-05T14:04:59.1009000Z,T|126362||151.55|10||1636121099.1009|||||||||
2021-11-05T14:04:59.1251000Z,T|126377||151.55|90||1636121099.1251|||||||||
2021-11-05T14:05:00.7684000Z,T|126481||151.58|100||1636121100.7684|||||||||
2021-11-05T14:05:02.0258000Z,T|126580||151.54|100||1636121102.0258|||||||||
2021-11-05T14:05:05.5880000Z,T|126752||151.52|100||1636121105.588|||||||||
2021-11-05T14:05:05.5880000Z,T|126754||151.52|100||1636121105.588|||||||||
2021-11-05T14:05:10.8297000Z,T|126993||151.52|200||1636121110.8297|||||||||
2021-11-05T14:05:10.8297000Z,T|126996||151.52|200||1636121110.8297|||||||||
2021-11-05T14:05:11.9589000Z,T|127029||151.53|4||1636121111.9589|||||||||
2021-11-05T14:05:14.8241000Z,T|127083||151.51|1||1636121114.8241|||||||||
2021-11-05T14:05:14.8241000Z,T|127091||151.51|70||1636121114.8241|||||||||
2021-11-05T14:05:15.1672000Z,T|127131||151.5|100||1636121115.1672|||||||||
2021-11-05T14:05:15.1672000Z,T|127134||151.5|30||1636121115.1672|||||||||
2021-11-05T14:05:15.1900000Z,T|127150||151.49|100||1636121115.19|||||||||
2021-11-05T14:05:15.1961000Z,T|127157||151.48|10||1636121115.1961|||||||||
2021-11-05T14:05:15.7864000Z,T|127191||151.48|6||1636121115.7864|||||||||
2021-11-05T14:05:15.7864000Z,T|127196||151.48|17||1636121115.7864|||||||||
2021-11-05T14:05:15.8158000Z,T|127217||151.49|76||1636121115.8158|||||||||
2021-11-05T14:05:16.6598000Z,T|127267||151.51|50||1636121116.6598|||||||||
2021-11-05T14:05:19.1700000Z,T|127396||151.48|100||1636121119.17|||||||||
2021-11-05T14:05:19.1700000Z,T|127398||151.49|100||1636121119.17|||||||||
2021-11-05T14:05:19.1700000Z,T|127402||151.48|51||1636121119.17|||||||||
2021-11-05T14:05:19.1700000Z,T|127404||151.48|49||1636121119.17|||||||||
2021-11-05T14:05:19.1700000Z,T|127412||151.49|51||1636121119.17|||||||||
2021-11-05T14:05:19.1700000Z,T|127415||151.49|100||1636121119.17|||||||||
2021-11-05T14:05:21.7619000Z,T|127480||151.51|12||1636121121.7619|||||||||
2021-11-05T14:05:22.5458000Z,T|127529||151.49|36||1636121122.5458|||||||||
2021-11-05T14:05:25.6753000Z,T|127604||151.47|100||1636121125.6753|||||||||
2021-11-05T14:05:26.0441000Z,T|127656||151.47|100||1636121126.0441|||||||||
2021-11-05T14:05:26.0441000Z,T|127658||151.47|100||1636121126.0441|||||||||
2021-11-05T14:05:26.0501000Z,T|127673||151.47|100||1636121126.0501|||||||||
2021-11-05T14:05:26.0501000Z,T|127675||151.47|100||1636121126.0501|||||||||
2021-11-05T14:05:26.0501000Z,T|127677||151.47|100||1636121126.0501|||||||||
2021-11-05T14:05:26.0501000Z,T|127689||151.47|2||1636121126.0501|||||||||
2021-11-05T14:05:28.1500000Z,T|127755||151.48|100||1636121128.15|||||||||
2021-11-05T14:05:28.1500000Z,T|127757||151.48|100||1636121128.15|||||||||
2021-11-05T14:05:29.4740000Z,T|127793||151.49|3||1636121129.474|||||||||
2021-11-05T14:05:31.6453000Z,T|127834||151.47|97||1636121131.6453|||||||||
2021-11-05T14:05:31.6453000Z,T|127838||151.47|3||1636121131.6453|||||||||
2021-11-05T14:05:31.6594000Z,T|127851||151.46|1||1636121131.6594|||||||||
2021-11-05T14:05:31.6594000Z,T|127853||151.46|1||1636121131.6594|||||||||
2021-11-05T14:05:32.5348000Z,T|127889||151.45|7||1636121132.5348|||||||||
2021-11-05T14:05:34.0031000Z,T|127959||151.45|100||1636121134.0031|||||||||
2021-11-05T14:05:34.0031000Z,T|127961||151.45|4||1636121134.0031|||||||||
2021-11-05T14:05:39.5300000Z,T|128132||151.48|100||1636121139.53|||||||||
2021-11-05T14:05:40.3259000Z,T|128172||151.51|88||1636121140.3259|||||||||
2021-11-05T14:05:40.3259000Z,T|128174||151.51|100||1636121140.3259|||||||||
2021-11-05T14:05:43.8103000Z,T|128294||151.51|100||1636121143.8103|||||||||
2021-11-05T14:05:44.2129000Z,T|128321||151.52|100||1636121144.2129|||||||||
2021-11-05T14:05:44.2129000Z,T|128323||151.52|100||1636121144.2129|||||||||
2021-11-05T14:05:46.8690000Z,T|128380||151.53|100||1636121146.869|||||||||
2021-11-05T14:05:46.8950000Z,T|128406||151.55|100||1636121146.895|||||||||
2021-11-05T14:05:46.8950000Z,T|128408||151.55|400||1636121146.895|||||||||
2021-11-05T14:05:48.1245000Z,T|128464||151.55|100||1636121148.1245|||||||||
2021-11-05T14:05:49.4376000Z,T|128514||151.56|100||1636121149.4376|||||||||
2021-11-05T14:05:49.4883000Z,T|128544||151.56|100||1636121149.4883|||||||||
2021-11-05T14:05:49.4883000Z,T|128545||151.56|2||1636121149.4883|||||||||
2021-11-05T14:05:50.1633000Z,T|128599||151.56|100||1636121150.1633|||||||||
2021-11-05T14:05:50.1633000Z,T|128601||151.56|100||1636121150.1633|||||||||
2021-11-05T14:05:52.5461000Z,T|128697||151.55|100||1636121152.5461|||||||||
2021-11-05T14:05:52.5461000Z,T|128701||151.55|100||1636121152.5461|||||||||
2021-11-05T14:05:54.9522000Z,T|128775||151.56|100||1636121154.9522|||||||||
2021-11-05T14:05:56.5591000Z,T|128816||151.57|100||1636121156.5591|||||||||
2021-11-05T14:05:58.2134000Z,T|128958||151.59|100||1636121158.2134|||||||||
2021-11-05T14:05:58.2189000Z,T|128964||151.595|100||1636121158.2189|||||||||
2021-11-05T14:06:00.4244000Z,T|129131||151.61|24||1636121160.4244|||||||||
2021-11-05T14:06:02.0264000Z,T|129212||151.62|40||1636121162.0264|||||||||
2021-11-05T14:06:02.9249000Z,T|129233||151.63|1||1636121162.9249|||||||||
2021-11-05T14:06:04.6686000Z,T|129309||151.62|187||1636121164.6686|||||||||
2021-11-05T14:06:08.3421000Z,T|129426||151.63|3||1636121168.3421|||||||||
2021-11-05T14:06:09.4463000Z,T|129485||151.64|8||1636121169.4463|||||||||
2021-11-05T14:06:10.0341000Z,T|129522||151.65|119||1636121170.0341|||||||||
2021-11-05T14:06:10.6223000Z,T|129562||151.64|100||1636121170.6223|||||||||
2021-11-05T14:06:13.7002000Z,T|129699||151.65|67||1636121173.7002|||||||||
2021-11-05T14:06:24.0113000Z,T|129927||151.68|182||1636121184.0113|||||||||
2021-11-05T14:06:28.5466000Z,T|130015||151.7|100||1636121188.5466|||||||||
2021-11-05T14:06:29.3641000Z,T|130052||151.71|100||1636121189.3641|||||||||
2021-11-05T14:06:32.7985000Z,T|130145||151.71|1||1636121192.7985|||||||||
2021-11-05T14:06:33.6526000Z,T|130182||151.7|100||1636121193.6526|||||||||
2021-11-05T14:06:34.8517000Z,T|130221||151.69|100||1636121194.8517|||||||||
2021-11-05T14:06:35.4469000Z,T|130237||151.69|1||1636121195.4469|||||||||
2021-11-05T14:06:37.7759000Z,T|130305||151.68|100||1636121197.7759|||||||||
2021-11-05T14:06:37.7759000Z,T|130307||151.68|100||1636121197.7759|||||||||
2021-11-05T14:06:37.7759000Z,T|130309||151.68|100||1636121197.7759|||||||||
2021-11-05T14:06:37.7759000Z,T|130315||151.68|300||1636121197.7759|||||||||
2021-11-05T14:06:39.4727000Z,T|130414||151.65|200||1636121199.4727|||||||||
2021-11-05T14:06:42.1167000Z,T|130435||151.64|100||1636121202.1167|||||||||
2021-11-05T14:06:42.1167000Z,T|130437||151.64|100||1636121202.1167|||||||||
2021-11-05T14:06:42.1167000Z,T|130452||151.64|30||1636121202.1167|||||||||
2021-11-05T14:06:42.7048000Z,T|130484||151.63|346||1636121202.7048|||||||||
2021-11-05T14:06:43.0231000Z,T|130492||151.62|4||1636121203.0231|||||||||
2021-11-05T14:06:46.9335000Z,T|130663||151.66|200||1636121206.9335|||||||||
2021-11-05T14:06:46.9440000Z,T|130693||151.67|100||1636121206.944|||||||||
2021-11-05T14:06:47.2349000Z,T|130715||151.67|100||1636121207.2349|||||||||
2021-11-05T14:06:53.2561000Z,T|130866||151.65|200||1636121213.2561|||||||||
2021-11-05T14:06:53.2798000Z,T|130879||151.64|10||1636121213.2798|||||||||
2021-11-05T14:06:58.3621000Z,T|131070||151.61|100||1636121218.3621|||||||||
2021-11-05T14:07:00.3960000Z,T|131131||151.61|2||1636121220.396|||||||||
2021-11-05T14:07:00.9788000Z,T|131143||151.61|180||1636121220.9788|||||||||
2021-11-05T14:07:01.0929000Z,T|131156||151.62|2||1636121221.0929|||||||||
2021-11-05T14:07:07.4231000Z,T|131344||151.6|224||1636121227.4231|||||||||
2021-11-05T14:07:07.4231000Z,T|131346||151.6|357||1636121227.4231|||||||||
2021-11-05T14:07:07.4231000Z,T|131348||151.6|1251||1636121227.4231|||||||||
2021-11-05T14:07:07.5797000Z,T|131390||151.62|6||1636121227.5797|||||||||
2021-11-05T14:07:07.9723000Z,T|131404||151.61|300||1636121227.9723|||||||||
2021-11-05T14:07:07.9775000Z,T|131411||151.6|100||1636121227.9775|||||||||
2021-11-05T14:07:10.3733000Z,T|131565||151.57|100||1636121230.3733|||||||||
2021-11-05T14:07:10.3733000Z,T|131567||151.57|100||1636121230.3733|||||||||
2021-11-05T14:07:11.4803000Z,T|131646||151.56|100||1636121231.4803|||||||||
2021-11-05T14:07:11.4803000Z,T|131648||151.56|100||1636121231.4803|||||||||
2021-11-05T14:07:11.4803000Z,T|131650||151.56|200||1636121231.4803|||||||||
2021-11-05T14:07:11.6528000Z,T|131664||151.57|53||1636121231.6528|||||||||
2021-11-05T14:07:11.6619000Z,T|131666||151.57|31||1636121231.6619|||||||||
2021-11-05T14:07:11.6769000Z,T|131668||151.57|16||1636121231.6769|||||||||
2021-11-05T14:07:11.6769000Z,T|131670||151.57|36||1636121231.6769|||||||||
2021-11-05T14:07:11.6997000Z,T|131675||151.57|3||1636121231.6997|||||||||
2021-11-05T14:07:12.1459000Z,T|131703||151.57|50||1636121232.1459|||||||||
2021-11-05T14:07:13.9013000Z,T|131805||151.58|5||1636121233.9013|||||||||
2021-11-05T14:07:22.4688000Z,T|132119||151.57|56||1636121242.4688|||||||||
2021-11-05T14:07:22.4688000Z,T|132121||151.57|44||1636121242.4688|||||||||
2021-11-05T14:07:23.3079000Z,T|132185||151.58|100||1636121243.3079|||||||||
2021-11-05T14:07:23.9863000Z,T|132233||151.58|100||1636121243.9863|||||||||
2021-11-05T14:07:23.9863000Z,T|132235||151.58|100||1636121243.9863|||||||||
2021-11-05T14:07:23.9863000Z,T|132237||151.58|100||1636121243.9863|||||||||
2021-11-05T14:07:23.9863000Z,T|132249||151.59|100||1636121243.9863|||||||||
2021-11-05T14:07:25.4824000Z,T|132274||151.6|7||1636121245.4824|||||||||
2021-11-05T14:07:26.1547000Z,T|132316||151.61|100||1636121246.1547|||||||||
2021-11-05T14:07:26.1547000Z,T|132318||151.61|100||1636121246.1547|||||||||
2021-11-05T14:07:27.5974000Z,T|132375||151.63|1||1636121247.5974|||||||||
2021-11-05T14:07:27.8222000Z,T|132382||151.61|39||1636121247.8222|||||||||
2021-11-05T14:07:27.8222000Z,T|132388||151.62|100||1636121247.8222|||||||||
2021-11-05T14:07:27.8222000Z,T|132397||151.62|100||1636121247.8222|||||||||
2021-11-05T14:07:27.8222000Z,T|132402||151.62|1||1636121247.8222|||||||||
2021-11-05T14:07:34.9752000Z,T|132632||151.61|100||1636121254.9752|||||||||
2021-11-05T14:07:35.2772000Z,T|132651||151.6|100||1636121255.2772|||||||||
2021-11-05T14:07:37.1339000Z,T|132718||151.59|21||1636121257.1339|||||||||
2021-11-05T14:07:39.1499000Z,T|132767||151.6|1||1636121259.1499|||||||||
2021-11-05T14:07:39.1499000Z,T|132776||151.6|100||1636121259.1499|||||||||
2021-11-05T14:07:40.1623000Z,T|132805||151.6|100||1636121260.1623|||||||||
2021-11-05T14:07:40.1685000Z,T|132814||151.6|100||1636121260.1685|||||||||
2021-11-05T14:07:40.7911000Z,T|132850||151.59|100||1636121260.7911|||||||||
2021-11-05T14:07:41.1199000Z,T|132867||151.59|1||1636121261.1199|||||||||
2021-11-05T14:07:45.2237000Z,T|132952||151.6|100||1636121265.2237|||||||||
2021-11-05T14:07:47.4767000Z,T|133029||151.59|1||1636121267.4767|||||||||
2021-11-05T14:07:47.4832000Z,T|133035||151.595|60||1636121267.4832|||||||||
2021-11-05T14:07:47.4832000Z,T|133037||151.6|100||1636121267.4832|||||||||
2021-11-05T14:07:47.4832000Z,T|133039||151.6|100||1636121267.4832|||||||||
2021-11-05T14:07:47.5893000Z,T|133084||151.59|100||1636121267.5893|||||||||
2021-11-05T14:07:47.6179000Z,T|133126||151.59|100||1636121267.6179|||||||||
2021-11-05T14:07:47.6405000Z,T|133154||151.58|100||1636121267.6405|||||||||
2021-11-05T14:07:47.8640000Z,T|133198||151.57|100||1636121267.864|||||||||
2021-11-05T14:07:49.4994000Z,T|133261||151.57|23||1636121269.4994|||||||||
2021-11-05T14:07:53.3071000Z,T|133383||151.55|7||1636121273.3071|||||||||
2021-11-05T14:07:53.8961000Z,T|133400||151.55|100||1636121273.8961|||||||||
2021-11-05T14:07:53.8961000Z,T|133402||151.55|493||1636121273.8961|||||||||
2021-11-05T14:07:54.0429000Z,T|133433||151.55|6||1636121274.0429|||||||||
2021-11-05T14:07:54.4500000Z,T|133472||151.55|100||1636121274.45|||||||||
2021-11-05T14:07:54.4500000Z,T|133474||151.55|100||1636121274.45|||||||||
2021-11-05T14:07:54.8018000Z,T|133503||151.55|100||1636121274.8018|||||||||
2021-11-05T14:07:57.0179000Z,T|133592||151.56|14||1636121277.0179|||||||||
2021-11-05T14:07:57.1190000Z,T|133615||151.56|2||1636121277.119|||||||||
2021-11-05T14:07:57.1190000Z,T|133624||151.55|61||1636121277.119|||||||||
2021-11-05T14:07:57.1575000Z,T|133651||151.54|61||1636121277.1575|||||||||
2021-11-05T14:07:57.7283000Z,T|133692||151.53|100||1636121277.7283|||||||||
2021-11-05T14:07:58.0922000Z,T|133696||151.53|4||1636121278.0922|||||||||
2021-11-05T14:07:58.0922000Z,T|133698||151.53|100||1636121278.0922|||||||||
2021-11-05T14:07:58.0922000Z,T|133700||151.53|100||1636121278.0922|||||||||
2021-11-05T14:07:58.5124000Z,T|133721||151.52|1||1636121278.5124|||||||||
2021-11-05T14:07:58.5124000Z,T|133729||151.51|5||1636121278.5124|||||||||
2021-11-05T14:07:58.5178000Z,T|133731||151.51|95||1636121278.5178|||||||||
2021-11-05T14:07:58.5291000Z,T|133736||151.52|19||1636121278.5291|||||||||
2021-11-05T14:07:59.8484000Z,T|133814||151.51|100||1636121279.8484|||||||||
2021-11-05T14:07:59.8484000Z,T|133816||151.51|2||1636121279.8484|||||||||
2021-11-05T14:08:01.0100000Z,T|133873||151.53|100||1636121281.01|||||||||
2021-11-05T14:08:01.0100000Z,T|133875||151.53|9||1636121281.01|||||||||
2021-11-05T14:08:01.0152000Z,T|133882||151.53|17||1636121281.0152|||||||||
