time_stamp,seconds,nanos,bid_size,bid_price,ask_price,ask_size,trade_price,trade_size,not_shown_book_ticks_before
2022-01-14 14:30:40.6704,1642170640,670400000,,,,,171.83,4,
2022-01-14 14:30:40.6704,1642170640,670400000,90,171.83,171.85,100,,,3
2022-01-14 14:30:40.6704,1642170640,670400000,,,,,171.83,10,
2022-01-14 14:30:40.6704,1642170640,670400000,80,171.83,171.85,100,,,1
2022-01-14 14:30:40.6704,1642170640,670400000,,,,,171.83,10,
2022-01-14 14:30:40.6704,1642170640,670400000,100,171.81,171.86,200,,,2
2022-01-14 14:30:40.6704,1642170640,670400000,,,,,171.83,80,
2022-01-14 14:30:40.6704,1642170640,670400000,4,171.78,171.86,200,,,9
2022-01-14 14:30:40.6704,1642170640,670400000,,,,,171.83,7,
2022-01-14 14:30:40.9821,1642170640,982100000,4,171.83,171.87,601,,,16
2022-01-14 14:30:40.9873,1642170640,987300000,,,,,171.83,8,
2022-01-14 14:30:40.9873,1642170640,987300000,16,171.83,171.85,111,,,5
2022-01-14 14:30:40.9873,1642170640,987300000,,,,,171.83,84,
2022-01-14 14:30:40.9873,1642170640,987300000,6,171.83,171.85,111,,,1
2022-01-14 14:30:40.9873,1642170640,987300000,,,,,171.83,10,
2022-01-14 14:30:40.9873,1642170640,987300000,4,171.78,171.85,111,,,1
2022-01-14 14:30:40.9873,1642170640,987300000,,,,,171.83,6,
2022-01-14 14:30:40.9985,1642170640,998500000,68,171.81,171.86,250,,,14
2022-01-14 14:30:40.9985,1642170640,998500000,,,,,171.81,32,
2022-01-14 14:30:40.9985,1642170640,998500000,39,171.81,171.84,11,,,2
2022-01-14 14:30:40.9985,1642170640,998500000,,,,,171.81,29,
2022-01-14 14:30:41.9867,1642170641,986700000,210,171.81,171.85,304,,,25
2022-01-14 14:30:41.9867,1642170641,986700000,,,,,171.81,100,
2022-01-14 14:30:41.9867,1642170641,986700000,66,171.81,171.85,304,,,1
2022-01-14 14:30:41.9867,1642170641,986700000,,,,,171.81,144,
2022-01-14 14:30:41.9867,1642170641,986700000,10,171.81,171.85,304,,,1
2022-01-14 14:30:41.9867,1642170641,986700000,,,,,171.81,56,
2022-01-14 14:30:41.9867,1642170641,986700000,100,171.8,171.85,304,,,1
2022-01-14 14:30:41.9867,1642170641,986700000,,,,,171.81,10,
2022-01-14 14:30:42.1484,1642170642,148400000,204,171.78,171.83,204,,,12
2022-01-14 14:30:42.1484,1642170642,148400000,,,,,171.8,100,
2022-01-14 14:30:42.2158,1642170642,215800000,300,171.79,171.83,100,,,10
2022-01-14 14:30:42.2158,1642170642,215800000,,,,,171.81,100,
2022-01-14 14:30:42.2209,1642170642,220900000,204,171.78,171.83,4,,,18
2022-01-14 14:30:42.2209,1642170642,220900000,,,,,171.82,4,
2022-01-14 14:30:42.2209,1642170642,220900000,,,,,171.82,4,
2022-01-14 14:30:42.2209,1642170642,220900000,204,171.78,171.84,200,,,1
2022-01-14 14:30:42.2209,1642170642,220900000,,,,,171.83,6,
2022-01-14 14:30:42.7954,1642170642,795400000,11,171.82,171.85,209,,,64
2022-01-14 14:30:42.7954,1642170642,795400000,,,,,171.84,100,
2022-01-14 14:30:42.8032,1642170642,803200000,24,171.83,171.86,204,,,4
2022-01-14 14:30:42.8032,1642170642,803200000,,,,,171.85,1,
2022-01-14 14:30:42.8032,1642170642,803200000,11,171.84,171.87,501,,,3
2022-01-14 14:30:42.8032,1642170642,803200000,,,,,171.86,4,
2022-01-14 14:30:42.9984,1642170642,998400000,8,171.83,171.87,521,,,26
2022-01-14 14:30:42.9984,1642170642,998400000,,,,,171.87,80,
2022-01-14 14:30:42.9984,1642170642,998400000,8,171.83,171.87,101,,,1
2022-01-14 14:30:42.9984,1642170642,998400000,,,,,171.87,420,
2022-01-14 14:30:43.0037,1642170643,3700000,8,171.83,171.9,4,,,1
2022-01-14 14:30:43.0037,1642170643,3700000,,,,,171.87,100,
2022-01-14 14:30:43.0586,1642170643,58600000,72,171.88,171.92,104,,,29
2022-01-14 14:30:43.0586,1642170643,58600000,,,,,171.88,28,
2022-01-14 14:30:43.3933,1642170643,393300000,16,171.86,171.88,16,,,41
2022-01-14 14:30:43.3933,1642170643,393300000,,,,,171.87,100,
2022-01-14 14:30:43.3933,1642170643,393300000,16,171.86,171.89,16,,,1
2022-01-14 14:30:43.3933,1642170643,393300000,,,,,171.87,16,
2022-01-14 14:30:43.4618,1642170643,461800000,50,171.85,171.9,4,,,8
2022-01-14 14:30:43.4618,1642170643,461800000,,,,,171.86,16,
2022-01-14 14:30:43.4618,1642170643,461800000,20,171.84,171.9,4,,,1
2022-01-14 14:30:43.4618,1642170643,461800000,,,,,171.85,66,
2022-01-14 14:30:43.4644,1642170643,464400000,284,171.83,171.9,4,,,2
2022-01-14 14:30:43.4644,1642170643,464400000,,,,,171.83,8,
2022-01-14 14:30:43.4644,1642170643,464400000,322,171.83,171.89,100,,,1
2022-01-14 14:30:43.4644,1642170643,464400000,,,,,171.83,16,
2022-01-14 14:30:43.4694,1642170643,469400000,316,171.83,171.89,128,,,1
2022-01-14 14:30:43.4694,1642170643,469400000,,,,,171.83,6,
2022-01-14 14:30:43.4694,1642170643,469400000,314,171.83,171.86,50,,,1
2022-01-14 14:30:43.4694,1642170643,469400000,,,,,171.83,2,
2022-01-14 14:30:43.4694,1642170643,469400000,312,171.83,171.86,50,,,1
2022-01-14 14:30:43.4694,1642170643,469400000,,,,,171.83,2,
2022-01-14 14:30:43.4694,1642170643,469400000,8,171.81,171.85,100,,,1
2022-01-14 14:30:43.4694,1642170643,469400000,,,,,171.83,100,
2022-01-14 14:30:43.4809,1642170643,480900000,8,171.81,171.84,100,,,2
2022-01-14 14:30:43.4809,1642170643,480900000,,,,,171.82,86,
2022-01-14 14:30:43.4874,1642170643,487400000,33,171.8,171.84,100,,,1
2022-01-14 14:30:43.4874,1642170643,487400000,,,,,171.81,8,
2022-01-14 14:30:43.4888,1642170643,488800000,30,171.8,171.84,100,,,2
2022-01-14 14:30:43.4888,1642170643,488800000,,,,,171.8,3,
2022-01-14 14:30:43.4888,1642170643,488800000,28,171.78,171.83,100,,,1
2022-01-14 14:30:43.4888,1642170643,488800000,,,,,171.8,1,
2022-01-14 14:30:43.4888,1642170643,488800000,24,171.78,171.82,100,,,2
2022-01-14 14:30:43.4888,1642170643,488800000,,,,,171.8,37,
2022-01-14 14:30:43.4957,1642170643,495700000,24,171.78,171.82,100,,,2
2022-01-14 14:30:43.4957,1642170643,495700000,,,,,171.79,100,
2022-01-14 14:30:43.4957,1642170643,495700000,24,171.76,171.82,100,,,1
2022-01-14 14:30:43.4957,1642170643,495700000,,,,,171.78,24,
2022-01-14 14:30:43.4986,1642170643,498600000,,,,,171.79,24,
2022-01-14 14:30:43.5006,1642170643,500600000,24,171.76,171.82,100,,,2
2022-01-14 14:30:43.5006,1642170643,500600000,,,,,171.78,100,
2022-01-14 14:30:43.5015,1642170643,501500000,96,171.78,171.82,100,,,2
2022-01-14 14:30:43.5015,1642170643,501500000,,,,,171.78,4,
2022-01-14 14:30:43.5015,1642170643,501500000,92,171.78,171.82,100,,,1
2022-01-14 14:30:43.5015,1642170643,501500000,,,,,171.78,4,
2022-01-14 14:30:43.5015,1642170643,501500000,24,171.76,171.82,100,,,1
2022-01-14 14:30:43.5015,1642170643,501500000,,,,,171.78,92,
2022-01-14 14:30:43.5056,1642170643,505600000,24,171.76,171.83,318,,,3
2022-01-14 14:30:43.5056,1642170643,505600000,,,,,171.78,100,
2022-01-14 14:30:43.5093,1642170643,509300000,76,171.77,171.83,318,,,2
2022-01-14 14:30:43.5093,1642170643,509300000,,,,,171.77,24,
2022-01-14 14:30:43.5093,1642170643,509300000,24,171.76,171.83,318,,,1
2022-01-14 14:30:43.5093,1642170643,509300000,,,,,171.77,76,
2022-01-14 14:30:43.5152,1642170643,515200000,24,171.74,171.83,318,,,1
2022-01-14 14:30:43.5152,1642170643,515200000,,,,,171.76,24,
2022-01-14 14:30:43.5152,1642170643,515200000,,,,,171.77,24,
2022-01-14 14:30:43.54,1642170643,540000000,24,171.74,171.83,262,,,2
2022-01-14 14:30:43.5444,1642170643,544400000,,,,,171.75,24,
2022-01-14 14:30:43.5485,1642170643,548500000,7,171.73,171.83,262,,,1
2022-01-14 14:30:43.5485,1642170643,548500000,,,,,171.74,24,
2022-01-14 14:30:43.5485,1642170643,548500000,4,171.69,171.82,51,,,4
2022-01-14 14:30:43.5485,1642170643,548500000,,,,,171.72,24,
2022-01-14 14:30:43.5485,1642170643,548500000,4,171.69,171.81,44,,,1
2022-01-14 14:30:43.5485,1642170643,548500000,,,,,171.71,24,
2022-01-14 14:30:43.5717,1642170643,571700000,100,171.69,171.73,200,,,10
2022-01-14 14:30:43.5717,1642170643,571700000,,,,,171.7,24,
2022-01-14 14:30:43.5717,1642170643,571700000,100,171.69,171.73,200,,,5
2022-01-14 14:30:43.5717,1642170643,571700000,,,,,171.69,24,
2022-01-14 14:30:43.5717,1642170643,571700000,53,171.66,171.73,200,,,1
2022-01-14 14:30:43.5717,1642170643,571700000,,,,,171.69,100,
2022-01-14 14:30:43.5717,1642170643,571700000,28,171.66,171.73,200,,,1
2022-01-14 14:30:43.5717,1642170643,571700000,,,,,171.66,25,
2022-01-14 14:30:43.5717,1642170643,571700000,1,171.65,171.73,200,,,1
2022-01-14 14:30:43.5717,1642170643,571700000,,,,,171.66,24,
2022-01-14 14:30:43.6571,1642170643,657100000,200,171.67,171.73,7,,,20
2022-01-14 14:30:43.6571,1642170643,657100000,,,,,171.72,100,
2022-01-14 14:30:43.7878,1642170643,787800000,200,171.68,171.72,107,,,20
2022-01-14 14:30:43.7878,1642170643,787800000,,,,,171.7,1,
2022-01-14 14:30:43.8531,1642170643,853100000,100,171.71,171.74,44,,,15
2022-01-14 14:30:43.8531,1642170643,853100000,,,,,171.72,44,
2022-01-14 14:30:43.8531,1642170643,853100000,116,171.71,171.74,44,,,1
2022-01-14 14:30:43.8531,1642170643,853100000,,,,,171.72,4,
2022-01-14 14:30:43.8531,1642170643,853100000,96,171.71,171.74,144,,,9
2022-01-14 14:30:43.8531,1642170643,853100000,,,,,171.71,4,
2022-01-14 14:30:43.928,1642170643,928000000,7,171.69,171.74,144,,,5
2022-01-14 14:30:43.928,1642170643,928000000,,,,,171.71,100,
2022-01-14 14:30:44.1218,1642170644,121800000,500,171.69,171.74,100,,,33
2022-01-14 14:30:44.1218,1642170644,121800000,,,,,171.74,44,
2022-01-14 14:30:44.1218,1642170644,121800000,500,171.69,171.75,50,,,1
2022-01-14 14:30:44.1218,1642170644,121800000,,,,,171.74,100,
2022-01-14 14:30:44.1273,1642170644,127300000,100,171.73,171.79,44,,,12
2022-01-14 14:30:44.1273,1642170644,127300000,,,,,171.78,200,
2022-01-14 14:30:44.1273,1642170644,127300000,100,171.74,171.78,211,,,16
2022-01-14 14:30:44.1273,1642170644,127300000,,,,,171.75,100,
2022-01-14 14:30:44.1273,1642170644,127300000,,,,,171.75,100,
2022-01-14 14:30:44.1273,1642170644,127300000,196,171.74,171.77,50,,,13
2022-01-14 14:30:44.1273,1642170644,127300000,,,,,171.74,4,
2022-01-14 14:30:44.2177,1642170644,217700000,100,171.77,171.84,44,,,24
2022-01-14 14:30:44.2177,1642170644,217700000,,,,,171.78,7,
2022-01-14 14:30:45.1559,1642170645,155900000,248,171.79,171.85,44,,,75
2022-01-14 14:30:45.1559,1642170645,155900000,,,,,171.81,48,
2022-01-14 14:30:45.248,1642170645,248000000,7,171.8,171.83,81,,,24
2022-01-14 14:30:45.248,1642170645,248000000,,,,,171.81,100,
2022-01-14 14:30:45.248,1642170645,248000000,248,171.79,171.82,100,,,6
2022-01-14 14:30:45.248,1642170645,248000000,,,,,171.8,100,
2022-01-14 14:30:45.248,1642170645,248000000,248,171.79,171.84,200,,,5
2022-01-14 14:30:45.248,1642170645,248000000,,,,,171.8,4,
2022-01-14 14:30:45.248,1642170645,248000000,100,171.8,171.82,370,,,5
2022-01-14 14:30:45.248,1642170645,248000000,,,,,171.8,100,
2022-01-14 14:30:45.4955,1642170645,495500000,155,171.78,171.82,200,,,25
2022-01-14 14:30:45.4955,1642170645,495500000,,,,,171.79,100,
2022-01-14 14:30:45.6237,1642170645,623700000,148,171.77,171.81,152,,,13
2022-01-14 14:30:45.6237,1642170645,623700000,,,,,171.78,7,
2022-01-14 14:30:45.6237,1642170645,623700000,132,171.77,171.8,16,,,2
2022-01-14 14:30:45.6237,1642170645,623700000,,,,,171.77,16,
2022-01-14 14:30:45.6237,1642170645,623700000,92,171.77,171.8,16,,,1
2022-01-14 14:30:45.6237,1642170645,623700000,,,,,171.77,8,
2022-01-14 14:30:45.6237,1642170645,623700000,33,171.77,171.79,268,,,3
2022-01-14 14:30:45.6237,1642170645,623700000,,,,,171.77,40,
2022-01-14 14:30:45.6237,1642170645,623700000,26,171.77,171.79,268,,,1
2022-01-14 14:30:45.6237,1642170645,623700000,,,,,171.77,7,
2022-01-14 14:30:45.6237,1642170645,623700000,12,171.77,171.79,268,,,1
2022-01-14 14:30:45.6237,1642170645,623700000,,,,,171.77,14,
2022-01-14 14:30:45.6306,1642170645,630600000,1,171.77,171.79,268,,,1
2022-01-14 14:30:45.6306,1642170645,630600000,,,,,171.77,11,
2022-01-14 14:30:45.6306,1642170645,630600000,148,171.76,171.79,268,,,1
2022-01-14 14:30:45.6306,1642170645,630600000,,,,,171.77,1,
2022-01-14 14:30:45.7458,1642170645,745800000,148,171.75,171.77,4,,,10
2022-01-14 14:30:45.7458,1642170645,745800000,,,,,171.77,100,
2022-01-14 14:30:45.8725,1642170645,872500000,148,171.75,171.78,100,,,1
2022-01-14 14:30:45.8725,1642170645,872500000,,,,,171.77,4,
2022-01-14 14:30:46.1115,1642170646,111500000,48,171.74,171.78,100,,,9
2022-01-14 14:30:46.1115,1642170646,111500000,,,,,171.75,100,
2022-01-14 14:30:46.1915,1642170646,191500000,48,171.7,171.76,11,,,14
2022-01-14 14:30:46.1915,1642170646,191500000,,,,,171.74,100,
2022-01-14 14:30:46.2355,1642170646,235500000,200,171.72,171.73,100,,,25
2022-01-14 14:30:46.2355,1642170646,235500000,,,,,171.72,300,
2022-01-14 14:30:46.2355,1642170646,235500000,200,171.7,171.73,100,,,1
2022-01-14 14:30:46.2355,1642170646,235500000,,,,,171.72,200,
2022-01-14 14:30:46.2355,1642170646,235500000,100,171.69,171.73,116,,,4
2022-01-14 14:30:46.2355,1642170646,235500000,,,,,171.72,500,
2022-01-14 14:30:46.2355,1642170646,235500000,100,171.71,171.72,100,,,8
2022-01-14 14:30:46.2355,1642170646,235500000,,,,,171.71,300,
2022-01-14 14:30:46.2355,1642170646,235500000,100,171.72,171.75,100,,,17
2022-01-14 14:30:46.2688,1642170646,268800000,,,,,171.74,100,
2022-01-14 14:30:46.3163,1642170646,316300000,7,171.7,171.75,200,,,6
2022-01-14 14:30:46.3163,1642170646,316300000,,,,,171.71,100,
2022-01-14 14:30:46.3163,1642170646,316300000,393,171.71,171.73,327,,,6
2022-01-14 14:30:46.3163,1642170646,316300000,,,,,171.71,7,
2022-01-14 14:30:46.3163,1642170646,316300000,7,171.68,171.73,300,,,3
2022-01-14 14:30:46.3163,1642170646,316300000,,,,,171.71,393,
2022-01-14 14:30:46.3513,1642170646,351300000,207,171.68,171.72,100,,,11
2022-01-14 14:30:46.3513,1642170646,351300000,,,,,171.71,4,
2022-01-14 14:30:46.5045,1642170646,504500000,204,171.67,171.72,300,,,19
2022-01-14 14:30:46.5045,1642170646,504500000,,,,,171.68,7,
2022-01-14 14:30:46.5045,1642170646,504500000,,,,,171.68,7,
2022-01-14 14:30:46.5747,1642170646,574700000,300,171.67,171.71,100,,,11
2022-01-14 14:30:46.5747,1642170646,574700000,,,,,171.7,100,
2022-01-14 14:30:46.6865,1642170646,686500000,200,171.67,171.71,200,,,13
2022-01-14 14:30:46.6865,1642170646,686500000,,,,,171.68,16,
2022-01-14 14:30:46.6865,1642170646,686500000,11,171.66,171.71,200,,,1
2022-01-14 14:30:46.6865,1642170646,686500000,,,,,171.67,200,
2022-01-14 14:30:46.7666,1642170646,766600000,102,171.63,171.7,248,,,12
2022-01-14 14:30:46.7666,1642170646,766600000,,,,,171.65,12,
2022-01-14 14:30:46.9038,1642170646,903800000,25,171.57,171.68,248,,,73
2022-01-14 14:30:46.9038,1642170646,903800000,,,,,171.63,7,
2022-01-14 14:30:47.6087,1642170647,608700000,25,171.57,171.65,148,,,59
2022-01-14 14:30:47.6087,1642170647,608700000,,,,,171.6,90,
2022-01-14 14:30:47.6087,1642170647,608700000,100,171.58,171.65,148,,,1
2022-01-14 14:30:47.6087,1642170647,608700000,,,,,171.6,4,
2022-01-14 14:30:48.1581,1642170648,158100000,500,171.54,171.58,100,,,37
2022-01-14 14:30:48.1581,1642170648,158100000,,,,,171.55,50,
2022-01-14 14:30:48.1581,1642170648,158100000,500,171.54,171.58,100,,,2
2022-01-14 14:30:48.1581,1642170648,158100000,,,,,171.57,16,
2022-01-14 14:30:48.1581,1642170648,158100000,16,171.55,171.58,100,,,1
2022-01-14 14:30:48.1581,1642170648,158100000,,,,,171.57,16,
2022-01-14 14:30:48.1581,1642170648,158100000,64,171.55,171.59,7,,,4
2022-01-14 14:30:48.1581,1642170648,158100000,,,,,171.58,100,
2022-01-14 14:30:48.1581,1642170648,158100000,64,171.55,171.62,148,,,1
2022-01-14 14:30:48.1581,1642170648,158100000,,,,,171.59,7,
2022-01-14 14:30:48.4856,1642170648,485600000,50,171.56,171.61,48,,,48
2022-01-14 14:30:48.4856,1642170648,485600000,,,,,171.58,100,
2022-01-14 14:30:48.5857,1642170648,585700000,200,171.56,171.61,348,,,19
2022-01-14 14:30:48.6036,1642170648,603600000,,,,,171.6,2,
2022-01-14 14:30:49.6013,1642170649,601300000,157,171.55,171.61,196,,,69
2022-01-14 14:30:49.6013,1642170649,601300000,,,,,171.61,4,
2022-01-14 14:30:49.6927,1642170649,692700000,157,171.55,171.63,107,,,24
2022-01-14 14:30:49.6983,1642170649,698300000,,,,,171.61,7,
2022-01-14 14:30:49.6983,1642170649,698300000,,,,,171.62,93,
2022-01-14 14:30:50.0255,1642170650,25500000,200,171.54,171.58,111,,,37
2022-01-14 14:30:50.0255,1642170650,25500000,,,,,171.55,100,
2022-01-14 14:30:50.0255,1642170650,25500000,200,171.54,171.57,68,,,8
2022-01-14 14:30:50.0255,1642170650,25500000,,,,,171.54,100,
2022-01-14 14:30:50.0255,1642170650,25500000,125,171.48,171.57,68,,,1
2022-01-14 14:30:50.0255,1642170650,25500000,,,,,171.54,200,
2022-01-14 14:30:50.2308,1642170650,230800000,300,171.52,171.58,148,,,90
2022-01-14 14:30:50.2308,1642170650,230800000,,,,,171.57,200,
2022-01-14 14:30:50.3734,1642170650,373400000,100,171.53,171.58,48,,,14
2022-01-14 14:30:50.3734,1642170650,373400000,,,,,171.58,100,
2022-01-14 14:30:50.3734,1642170650,373400000,100,171.53,171.59,298,,,1
2022-01-14 14:30:50.3734,1642170650,373400000,,,,,171.58,48,
2022-01-14 14:30:50.586,1642170650,586000000,104,171.56,171.6,100,,,90
2022-01-14 14:30:50.586,1642170650,586000000,,,,,171.6,100,
2022-01-14 14:30:50.586,1642170650,586000000,104,171.56,171.61,148,,,1
2022-01-14 14:30:50.586,1642170650,586000000,,,,,171.6,100,
2022-01-14 14:30:50.586,1642170650,586000000,20,171.58,171.61,123,,,3
2022-01-14 14:30:50.586,1642170650,586000000,,,,,171.61,25,
2022-01-14 14:30:50.586,1642170650,586000000,20,171.58,171.61,48,,,1
2022-01-14 14:30:50.586,1642170650,586000000,,,,,171.61,75,
2022-01-14 14:30:50.586,1642170650,586000000,20,171.58,171.62,148,,,1
2022-01-14 14:30:50.586,1642170650,586000000,,,,,171.61,48,
2022-01-14 14:30:50.6542,1642170650,654200000,52,171.58,171.64,48,,,8
2022-01-14 14:30:50.6542,1642170650,654200000,,,,,171.63,48,
2022-01-14 14:30:50.6542,1642170650,654200000,50,171.6,171.65,48,,,2
2022-01-14 14:30:50.6542,1642170650,654200000,,,,,171.64,48,
2022-01-14 14:30:50.7006,1642170650,700600000,7,171.64,171.68,148,,,24
2022-01-14 14:30:50.7006,1642170650,700600000,,,,,171.64,93,
2022-01-14 14:30:50.7146,1642170650,714600000,100,171.62,171.68,148,,,43
2022-01-14 14:30:50.7332,1642170650,733200000,,,,,171.67,100,
2022-01-14 14:30:51.2352,1642170651,235200000,200,171.65,171.71,48,,,65
2022-01-14 14:30:51.2352,1642170651,235200000,,,,,171.69,3,
2022-01-14 14:30:51.2352,1642170651,235200000,211,171.68,171.72,100,,,7
2022-01-14 14:30:51.2352,1642170651,235200000,,,,,171.71,48,
2022-01-14 14:30:52.1369,1642170652,136900000,100,171.69,171.75,100,,,68
2022-01-14 14:30:52.1369,1642170652,136900000,,,,,171.71,100,
2022-01-14 14:30:52.1369,1642170652,136900000,100,171.69,171.73,20,,,3
2022-01-14 14:30:52.1369,1642170652,136900000,,,,,171.71,100,
2022-01-14 14:30:52.745,1642170652,745000000,296,171.7,171.73,31,,,25
2022-01-14 14:30:52.745,1642170652,745000000,,,,,171.73,100,
2022-01-14 14:30:52.745,1642170652,745000000,296,171.7,171.73,18,,,1
2022-01-14 14:30:52.745,1642170652,745000000,,,,,171.73,2,
2022-01-14 14:30:52.745,1642170652,745000000,296,171.7,171.74,7,,,1
2022-01-14 14:30:52.745,1642170652,745000000,,,,,171.73,18,
2022-01-14 14:30:52.745,1642170652,745000000,196,171.7,171.75,100,,,1
2022-01-14 14:30:52.745,1642170652,745000000,,,,,171.74,7,
2022-01-14 14:30:53.0495,1642170653,49500000,100,171.69,171.76,7,,,14
2022-01-14 14:30:53.0495,1642170653,49500000,,,,,171.74,1,
2022-01-14 14:30:53.0557,1642170653,55700000,379,171.71,171.76,7,,,2
2022-01-14 14:30:53.0557,1642170653,55700000,,,,,171.72,11,
2022-01-14 14:30:53.3671,1642170653,367100000,196,171.73,171.78,100,,,36
2022-01-14 14:30:53.3671,1642170653,367100000,,,,,171.74,96,
2022-01-14 14:30:53.7638,1642170653,763800000,81,171.73,171.75,100,,,20
2022-01-14 14:30:53.7638,1642170653,763800000,,,,,171.73,19,
2022-01-14 14:30:53.7638,1642170653,763800000,196,171.72,171.75,100,,,1
2022-01-14 14:30:53.7638,1642170653,763800000,,,,,171.73,81,
2022-01-14 14:30:53.7638,1642170653,763800000,96,171.71,171.74,120,,,4
2022-01-14 14:30:53.7638,1642170653,763800000,,,,,171.72,96,
2022-01-14 14:30:53.7638,1642170653,763800000,96,171.71,171.74,200,,,4
2022-01-14 14:30:53.7638,1642170653,763800000,,,,,171.72,100,
2022-01-14 14:30:53.8135,1642170653,813500000,100,171.69,171.74,100,,,11
2022-01-14 14:30:53.8135,1642170653,813500000,,,,,171.71,100,
2022-01-14 14:30:53.8203,1642170653,820300000,100,171.69,171.73,100,,,9
2022-01-14 14:30:53.8203,1642170653,820300000,,,,,171.72,100,
2022-01-14 14:30:54.2664,1642170654,266400000,200,171.72,171.76,200,,,53
2022-01-14 14:30:54.2664,1642170654,266400000,,,,,171.75,2,
2022-01-14 14:30:54.2664,1642170654,266400000,250,171.72,171.75,231,,,9
2022-01-14 14:30:54.2664,1642170654,266400000,,,,,171.73,11,
2022-01-14 14:30:54.3483,1642170654,348300000,7,171.71,171.74,196,,,11
2022-01-14 14:30:54.3483,1642170654,348300000,,,,,171.74,35,
2022-01-14 14:30:54.3483,1642170654,348300000,11,171.72,171.76,200,,,4
2022-01-14 14:30:54.3483,1642170654,348300000,,,,,171.74,176,
2022-01-14 14:30:54.3833,1642170654,383300000,11,171.73,171.77,7,,,10
2022-01-14 14:30:54.3833,1642170654,383300000,,,,,171.75,100,
2022-01-14 14:30:54.5522,1642170654,552200000,100,171.72,171.77,7,,,13
2022-01-14 14:30:54.5522,1642170654,552200000,,,,,171.75,6,
2022-01-14 14:30:54.8763,1642170654,876300000,111,171.75,171.8,7,,,20
2022-01-14 14:30:54.8763,1642170654,876300000,,,,,171.79,68,
2022-01-14 14:30:54.8763,1642170654,876300000,220,171.77,171.81,93,,,5
2022-01-14 14:30:54.8763,1642170654,876300000,,,,,171.81,7,
2022-01-14 14:30:54.9951,1642170654,995100000,50,171.79,171.83,104,,,18
2022-01-14 14:30:54.9951,1642170654,995100000,,,,,171.81,72,
2022-01-14 14:30:55.2776,1642170655,277600000,4,171.78,171.83,100,,,55
2022-01-14 14:30:55.2776,1642170655,277600000,,,,,171.79,100,
2022-01-14 14:30:55.2776,1642170655,277600000,4,171.78,171.82,200,,,2
2022-01-14 14:30:55.2776,1642170655,277600000,,,,,171.79,7,
2022-01-14 14:30:55.2835,1642170655,283500000,104,171.77,171.81,150,,,6
2022-01-14 14:30:55.2835,1642170655,283500000,,,,,171.78,4,
2022-01-14 14:30:55.2835,1642170655,283500000,4,171.77,171.81,150,,,1
2022-01-14 14:30:55.2835,1642170655,283500000,,,,,171.77,100,
2022-01-14 14:30:55.2835,1642170655,283500000,100,171.76,171.81,150,,,1
2022-01-14 14:30:55.2835,1642170655,283500000,,,,,171.77,4,
2022-01-14 14:30:55.2835,1642170655,283500000,50,171.74,171.81,150,,,1
2022-01-14 14:30:55.2835,1642170655,283500000,,,,,171.76,100,
2022-01-14 14:30:55.2835,1642170655,283500000,100,171.72,171.8,420,,,5
2022-01-14 14:30:55.2835,1642170655,283500000,,,,,171.77,100,
2022-01-14 14:30:55.2949,1642170655,294900000,100,171.72,171.78,7,,,8
2022-01-14 14:30:55.2949,1642170655,294900000,,,,,171.73,50,
2022-01-14 14:30:55.3012,1642170655,301200000,90,171.72,171.76,20,,,4
2022-01-14 14:30:55.3012,1642170655,301200000,,,,,171.72,10,
2022-01-14 14:30:55.3012,1642170655,301200000,100,171.69,171.76,20,,,1
2022-01-14 14:30:55.3012,1642170655,301200000,,,,,171.72,90,
2022-01-14 14:30:55.3012,1642170655,301200000,,,,,171.71,10,
2022-01-14 14:30:55.3077,1642170655,307700000,63,171.73,171.75,150,,,7
2022-01-14 14:30:55.3077,1642170655,307700000,,,,,171.74,37,
2022-01-14 14:30:55.3077,1642170655,307700000,58,171.73,171.75,150,,,1
2022-01-14 14:30:55.3077,1642170655,307700000,,,,,171.74,5,
2022-01-14 14:30:55.8053,1642170655,805300000,12,171.71,171.75,108,,,89
2022-01-14 14:30:55.8053,1642170655,805300000,,,,,171.74,100,
2022-01-14 14:30:55.8053,1642170655,805300000,20,171.72,171.75,108,,,2
2022-01-14 14:30:55.8053,1642170655,805300000,,,,,171.74,4,
2022-01-14 14:30:55.8053,1642170655,805300000,200,171.7,171.76,108,,,2
2022-01-14 14:30:55.8053,1642170655,805300000,,,,,171.75,8,
2022-01-14 14:30:55.8053,1642170655,805300000,200,171.7,171.75,7,,,7
2022-01-14 14:30:55.8053,1642170655,805300000,,,,,171.75,193,
2022-01-14 14:30:55.8053,1642170655,805300000,200,171.7,171.74,90,,,2
2022-01-14 14:30:55.8053,1642170655,805300000,,,,,171.74,10,
2022-01-14 14:30:55.8053,1642170655,805300000,391,171.72,171.74,80,,,2
2022-01-14 14:30:55.8106,1642170655,810600000,,,,,171.74,10,
2022-01-14 14:30:55.8106,1642170655,810600000,391,171.72,171.74,70,,,1
2022-01-14 14:30:55.8106,1642170655,810600000,,,,,171.74,10,
2022-01-14 14:30:55.8106,1642170655,810600000,112,171.72,171.74,60,,,3
2022-01-14 14:30:55.8106,1642170655,810600000,,,,,171.74,10,
2022-01-14 14:30:55.8106,1642170655,810600000,112,171.72,171.76,108,,,1
2022-01-14 14:30:55.8106,1642170655,810600000,,,,,171.74,60,
2022-01-14 14:30:55.8106,1642170655,810600000,20,171.73,171.77,8,,,5
