Timestamp,ID,Side,Price,Size,Condition
2021-11-01 13:00:03.588400,1635768003542097709,Ask,60.77,21,0
2021-11-01 13:00:03.687300,1635768003634944994,Bid,59.55,101,0
2021-11-01 13:00:03.687300,1635768003512778327,Ask,0.0,0,0
2021-11-01 13:00:04.081700,1635768004033104586,Ask,59.58,168,0
2021-11-01 13:00:04.121100,1635768004106992804,Ask,59.58,100,0
2021-11-01 13:00:04.831100,1635768004794819267,Ask,59.57,125,0
2021-11-01 13:00:04.831100,1635768003634944994,Bid,0.0,0,0
2021-11-01 13:00:04.831100,1635768003531933101,Bid,0.0,0,0
2021-11-01 13:00:04.831100,1635768003081734160,Bid,0.0,0,0
2021-11-01 13:00:04.831100,1635768004795537157,Bid,59.56,98,0
2021-11-01 13:00:05.539700,1635768004794819267,Ask,59.57,85,0
2021-11-01 13:00:05.539700,1635768004794819267,Ask,0.0,0,0
2021-11-01 13:00:05.539700,1635767974590761712,Ask,59.58,219,0
2021-11-01 13:00:05.539700,1635767995359326667,Ask,0.0,0,0
2021-11-01 13:00:05.648300,1635768005629969972,Bid,59.55,101,0
2021-11-01 13:00:05.673200,1635768005652659218,Ask,59.68,400,0
2021-11-01 13:00:05.796600,1635768005759464793,Bid,59.52,99,0
2021-11-01 13:00:05.916400,1635768004033104586,Ask,0.0,0,0
2021-11-01 13:00:05.916400,1635768001759375137,Ask,0.0,0,0
2021-11-01 13:00:05.916400,1635768004106992804,Ask,0.0,0,0
2021-11-01 13:00:05.916400,1635768005906749478,Bid,59.56,100,0
2021-11-01 13:00:05.916400,1635768005906793524,Bid,59.56,168,0
2021-11-01 13:00:05.916400,1635768001759387394,Ask,0.0,0,0
2021-11-01 13:00:05.916400,1635768001759471228,Bid,0.0,0,0
2021-11-01 13:00:05.916400,1635768005906907550,Bid,59.56,32,0
2021-11-01 13:00:05.916400,1635768005908272138,Ask,59.58,43,0
2021-11-01 13:00:05.927600,1635768001759349045,Ask,0.0,0,0
2021-11-01 13:00:06.733700,1635768005908272138,Ask,0.0,0,0
2021-11-01 13:00:06.733700,1635768006701952990,Bid,59.56,35,0
2021-11-01 13:00:06.818500,1635768006766280883,Bid,59.56,94,0
2021-11-01 13:00:06.818500,1635768005759464793,Bid,0.0,0,0
2021-11-01 13:00:06.983100,1635768006932961035,Ask,59.58,43,0
2021-11-01 13:00:06.983100,1635768005906793524,Bid,0.0,0,0
2021-11-01 13:00:06.983100,1635768006933047115,Ask,59.58,162,0
2021-11-01 13:00:06.983100,1635768005906749478,Bid,0.0,0,0
2021-11-01 13:00:06.983100,1635768006701952990,Bid,0.0,0,0
2021-11-01 13:00:06.983100,1635768005906907550,Bid,0.0,0,0
2021-11-01 13:00:06.983100,1635768006933164508,Bid,58.37,32,0
2021-11-01 13:00:06.983100,1635768006954567281,Ask,59.58,100,0
2021-11-01 13:00:06.988400,1635768006962220512,Ask,59.58,44,0
2021-11-01 13:00:06.988400,1635768006962307267,Ask,59.58,36,0
2021-11-01 13:00:09.680000,1635768009672073788,Ask,59.58,100,0
2021-11-01 13:00:10.014300,1635768003532090467,Bid,0.0,0,0
2021-11-01 13:00:10.014300,1635768003450836959,Bid,0.0,0,0
2021-11-01 13:00:10.458500,1635768010446817981,Bid,59.55,137,0
2021-11-01 13:00:10.458500,1635768010447503230,Bid,59.54,205,0
2021-11-01 13:00:11.385300,1635768011360985677,Bid,59.56,35,0
2021-11-01 13:00:12.300100,1635768006932961035,Ask,0.0,0,0
2021-11-01 13:00:12.300100,1635768006933047115,Ask,0.0,0,0
2021-11-01 13:00:12.300100,1635768006954567281,Ask,0.0,0,0
2021-11-01 13:00:12.300100,1635768012287028763,Bid,59.56,100,0
2021-11-01 13:00:12.300100,1635768012287076399,Bid,59.56,162,0
2021-11-01 13:00:12.300100,1635768006933164508,Bid,0.0,0,0
2021-11-01 13:00:12.300100,1635768012287207932,Bid,59.56,32,0
2021-11-01 13:00:12.300100,1635768012287853043,Bid,59.56,46,0
2021-11-01 13:00:12.353000,1635768012320706968,Bid,59.56,49,0
2021-11-01 13:00:12.353000,1635767950000737933,Bid,0.0,0,0
2021-11-01 13:00:12.353000,1635768012320777232,Bid,59.56,19,0
2021-11-01 13:00:12.429200,1635768012409259338,Bid,59.57,125,0
2021-11-01 13:00:12.429200,1635768012409323240,Bid,59.57,98,0
2021-11-01 13:00:12.429200,1635768001849922654,Ask,0.0,0,0
2021-11-01 13:00:12.429200,1635768012409372948,Bid,59.55,84,0
2021-11-01 13:00:12.429200,1635768004795537157,Bid,0.0,0,0
2021-11-01 13:00:12.429200,1635767995076571359,Ask,0.0,0,0
2021-11-01 13:00:12.429200,1635768009672073788,Ask,0.0,0,0
2021-11-01 13:00:12.429200,1635768003450901256,Ask,0.0,0,0
2021-11-01 13:00:12.429200,1635768012414088631,Bid,59.57,34,0
2021-11-01 13:00:12.429200,1635768011360985677,Bid,0.0,0,0
2021-11-01 13:00:12.429200,1635768012419368279,Bid,59.57,96,0
2021-11-01 13:00:12.473200,1635768001779949854,Bid,0.0,0,0
2021-11-01 13:00:12.528500,1635768006962220512,Ask,0.0,0,0
2021-11-01 13:00:12.528500,1635768006962307267,Ask,0.0,0,0
2021-11-01 13:00:12.617600,1635767999433335887,Bid,0.0,0,0
2021-11-01 13:00:12.844100,1635768010447503230,Bid,0.0,0,0
2021-11-01 13:00:12.844100,1635768012834067195,Bid,59.54,91,0
2021-11-01 13:00:12.856600,1635767974590761712,Ask,0.0,0,0
2021-11-01 13:00:12.856600,1635767991597401392,Ask,59.58,217,0
2021-11-01 13:00:12.856600,1635767991597401392,Ask,0.0,0,0
2021-11-01 13:00:12.856600,1635767999081411229,Ask,59.58,34,0
2021-11-01 13:00:12.856600,1635767999081411229,Ask,0.0,0,0
2021-11-01 13:00:12.856600,1635767974536621687,Ask,59.59,125,0
2021-11-01 13:00:12.856600,1635768012845432376,Ask,59.58,219,0
2021-11-01 13:00:12.856600,1635768012845580371,Bid,59.57,110,0
2021-11-01 13:00:12.856600,1635768012846696356,Bid,59.51,490,0
2021-11-01 13:00:12.903700,1635768012845432376,Ask,0.0,0,0
2021-11-01 13:00:12.903700,1635767974536621687,Ask,59.59,125,0
2021-11-01 13:00:12.903700,1635768012857219591,Ask,59.58,219,0
2021-11-01 13:00:12.903700,1635768012857219591,Ask,59.58,99,0
2021-11-01 13:00:12.903700,1635768012857306807,Bid,59.54,440,0
2021-11-01 13:00:12.903700,1635768012857404752,Bid,59.57,35,0
2021-11-01 13:00:12.903700,1635768001760248744,Ask,0.0,0,0
2021-11-01 13:00:12.903700,1635767974684620061,Ask,0.0,0,0
2021-11-01 13:00:12.903700,1635768012858783640,Ask,59.91,167,0
2021-11-01 13:00:12.903700,1635768012857219591,Ask,0.0,0,0
2021-11-01 13:00:12.903700,1635767974536621687,Ask,59.59,125,0
2021-11-01 13:00:12.903700,1635767974539602339,Ask,0.0,0,0
2021-11-01 13:00:12.903700,1635768012859154906,Ask,59.59,45,0
2021-11-01 13:00:12.903700,1635768012859168845,Ask,59.59,45,0
2021-11-01 13:00:12.903700,1635767974536674799,Ask,0.0,0,0
2021-11-01 13:00:12.903700,1635768012859200126,Ask,60.79,25,0
2021-11-01 13:00:12.903700,1635767977835285151,Ask,0.0,0,0
2021-11-01 13:00:12.903700,1635767950001711886,Bid,0.0,0,0
2021-11-01 13:00:12.903700,1635768012859272949,Bid,59.57,26,0
2021-11-01 13:00:12.903700,1635767979915351142,Ask,0.0,0,0
2021-11-01 13:00:12.903700,1635768012861645354,Bid,59.57,97,0
2021-11-01 13:00:12.903700,1635768012865405239,Ask,59.59,100,0
2021-11-01 13:00:12.903700,1635768012865617985,Ask,59.59,100,0
2021-11-01 13:00:12.903700,1635768012865851307,Ask,59.58,217,0
2021-11-01 13:00:12.903700,1635768012865896764,Ask,59.59,110,0
2021-11-01 13:00:12.903700,1635768012865902604,Ask,59.59,162,0
2021-11-01 13:00:12.903700,1635767986143958708,Bid,0.0,0,0
2021-11-01 13:00:12.944700,1635768012859168845,Ask,0.0,0,0
2021-11-01 13:00:12.944700,1635768012859272949,Bid,0.0,0,0
2021-11-01 13:00:12.944700,1635768012925264506,Bid,58.37,26,0
2021-11-01 13:00:12.944700,1635768012925295343,Ask,59.6,228,0
2021-11-01 13:00:12.957500,1635768012948248504,Ask,59.58,45,0
2021-11-01 13:00:12.957500,1635768012409323240,Bid,0.0,0,0
2021-11-01 13:00:12.957500,1635768012859154906,Ask,0.0,0,0
2021-11-01 13:00:12.957500,1635768012857404752,Bid,0.0,0,0
2021-11-01 13:00:13.237600,1635768013190346610,Bid,59.57,98,0
2021-11-01 13:00:13.237600,1635768012948248504,Ask,0.0,0,0
2021-11-01 13:00:13.572600,1635768012859200126,Ask,0.0,0,0
2021-11-01 13:00:14.950300,1635768014919067766,Ask,59.7,104,0
2021-11-01 13:00:15.106300,1635768015088918065,Bid,59.57,159,0
2021-11-01 13:00:15.106300,1635768015088973404,Bid,59.57,35,0
2021-11-01 13:00:15.172300,1635768013190346610,Bid,0.0,0,0
2021-11-01 13:00:15.172300,1635768015165734514,Bid,59.57,47,0
2021-11-01 13:00:15.773800,1635768012865405239,Ask,0.0,0,0
2021-11-01 13:00:15.773800,1635768012865851307,Ask,59.58,7,0
2021-11-01 13:00:15.773800,1635768015766566072,Bid,59.57,100,0
2021-11-01 13:00:15.773800,1635768012865851307,Ask,0.0,0,0
2021-11-01 13:00:15.773800,1635767974536621687,Ask,59.59,125,0
2021-11-01 13:00:15.773800,1635768015766617222,Ask,59.58,217,0
2021-11-01 13:00:15.773800,1635767977834908393,Bid,0.0,0,0
2021-11-01 13:00:15.773800,1635768015766663920,Bid,59.57,30,0
2021-11-01 13:00:15.773800,1635768012865896764,Ask,0.0,0,0
2021-11-01 13:00:15.773800,1635768015766617222,Ask,59.58,210,0
2021-11-01 13:00:15.773800,1635767950031493764,Bid,0.0,0,0
2021-11-01 13:00:15.773800,1635768015766691800,Bid,59.57,15,0
2021-11-01 13:00:15.773800,1635768015766787418,Ask,59.59,58,0
2021-11-01 13:00:15.773800,1635768015766875009,Ask,59.59,45,0
2021-11-01 13:00:15.773800,1635768015766617222,Ask,59.58,110,0
2021-11-01 13:00:15.773800,1635768015165734514,Bid,0.0,0,0
2021-11-01 13:00:15.773800,1635767975667918405,Ask,0.0,0,0
2021-11-01 13:00:15.773800,1635767989785998562,Bid,0.0,0,0
2021-11-01 13:00:15.773800,1635768015768908229,Bid,59.57,162,0
2021-11-01 13:00:15.773800,1635768012865902604,Ask,0.0,0,0
2021-11-01 13:00:15.773800,1635768012287028763,Bid,0.0,0,0
2021-11-01 13:00:15.773800,1635768015766617222,Ask,0.0,0,0
2021-11-01 13:00:15.773800,1635767974536621687,Ask,59.59,125,0
2021-11-01 13:00:15.773800,1635767974537077153,Ask,0.0,0,0
2021-11-01 13:00:15.773800,1635768015766787418,Ask,0.0,0,0
2021-11-01 13:00:15.773800,1635767974536743268,Ask,0.0,0,0
2021-11-01 13:00:15.777200,1635768015088973404,Bid,0.0,0,0
2021-11-01 13:00:15.777200,1635768015766875009,Ask,0.0,0,0
2021-11-01 13:00:15.777200,1635767975664292361,Ask,0.0,0,0
2021-11-01 13:00:15.777200,1635768015769453488,Ask,59.59,35,0
2021-11-01 13:00:15.777200,1635768012925295343,Ask,0.0,0,0
2021-11-01 13:00:15.777200,1635768012865617985,Ask,0.0,0,0
2021-11-01 13:00:15.777200,1635768015769453488,Ask,0.0,0,0
2021-11-01 13:00:15.777200,1635768015769587042,Ask,59.59,98,0
2021-11-01 13:00:15.777200,1635768015769595126,Ask,59.59,44,0
2021-11-01 13:00:15.777200,1635768015769599760,Ask,59.59,44,0
2021-11-01 13:00:15.777200,1635768014919067766,Ask,0.0,0,0
2021-11-01 13:00:15.823900,1635767980366487340,Bid,0.0,0,0
2021-11-01 13:00:15.823900,1635768015772028787,Bid,59.42,271,0
2021-11-01 13:00:15.823900,1635768015766566072,Bid,0.0,0,0
2021-11-01 13:00:15.823900,1635768015782499569,Ask,59.63,84,0
2021-11-01 13:00:15.823900,1635768015768908229,Bid,0.0,0,0
2021-11-01 13:00:15.823900,1635768015783743159,Ask,59.59,162,0
2021-11-01 13:00:15.823900,1635768015783953795,Ask,59.59,100,0
2021-11-01 13:00:15.823900,1635768015783995191,Ask,59.59,33,0
2021-11-01 13:00:15.823900,1635768015784322366,Ask,59.58,231,0
2021-11-01 13:00:15.823900,1635768015769599760,Ask,0.0,0,0
2021-11-01 13:00:15.823900,1635768015789228150,Ask,59.61,270,0
2021-11-01 13:00:15.823900,1635768015794122742,Ask,59.59,77,0
2021-11-01 13:00:15.823900,1635768015784322366,Ask,59.58,121,0
2021-11-01 13:00:15.823900,1635768015766691800,Bid,0.0,0,0
2021-11-01 13:00:15.823900,1635768015809615514,Bid,58.38,15,0
2021-11-01 13:00:15.823900,1635768015809642958,Bid,59.57,100,0
2021-11-01 13:00:15.823900,1635768015784322366,Ask,0.0,0,0
2021-11-01 13:00:15.823900,1635767974536621687,Ask,59.59,125,0
2021-11-01 13:00:15.823900,1635768015783743159,Ask,0.0,0,0
2021-11-01 13:00:15.823900,1635768015811153196,Bid,59.57,162,0
2021-11-01 13:00:15.823900,1635768015766663920,Bid,0.0,0,0
2021-11-01 13:00:15.823900,1635768015811190879,Bid,58.38,30,0
2021-11-01 13:00:15.823900,1635768015809615514,Bid,0.0,0,0
2021-11-01 13:00:15.823900,1635768015811213584,Bid,59.57,15,0
2021-11-01 13:00:15.863100,1635768000350237135,Ask,0.0,0,0
2021-11-01 13:00:15.863100,1635768015813944228,Ask,59.61,250,0
2021-11-01 13:00:15.863100,1635768015815098589,Bid,59.56,101,0
2021-11-01 13:00:15.863100,1635768015818657000,Ask,59.58,236,0
2021-11-01 13:00:15.863100,1635768015815098589,Bid,0.0,0,0
2021-11-01 13:00:15.863100,1635768015811153196,Bid,0.0,0,0
2021-11-01 13:00:15.863100,1635768015818716124,Ask,59.59,162,0
2021-11-01 13:00:15.863100,1635768015809642958,Bid,0.0,0,0
2021-11-01 13:00:15.863100,1635768015818657000,Ask,59.58,211,0
2021-11-01 13:00:15.863100,1635768015811213584,Bid,0.0,0,0
2021-11-01 13:00:15.863100,1635768015833842719,Bid,58.38,15,0
2021-11-01 13:00:15.868400,1635768012419368279,Bid,59.57,86,0
2021-11-01 13:00:15.877500,1635768015870803180,Bid,59.57,35,0
2021-11-01 13:00:16.011700,1635768015992658666,Bid,59.48,400,0
2021-11-01 13:00:16.316600,1635768016273284458,Bid,59.57,100,0
2021-11-01 13:00:16.714200,1635768015794122742,Ask,0.0,0,0
2021-11-01 13:00:16.714200,1635768015818657000,Ask,59.58,90,0
2021-11-01 13:00:16.714200,1635768015783995191,Ask,0.0,0,0
2021-11-01 13:00:16.714200,1635768015818657000,Ask,0.0,0,0
2021-11-01 13:00:16.714200,1635767974536621687,Ask,59.59,125,0
2021-11-01 13:00:16.714200,1635768016701648239,Ask,59.58,236,0
2021-11-01 13:00:16.714200,1635768016701691954,Bid,59.55,440,0
2021-11-01 13:00:16.714200,1635768015833842719,Bid,0.0,0,0
2021-11-01 13:00:16.714200,1635768016701698499,Bid,59.57,15,0
2021-11-01 13:00:16.714200,1635768015811190879,Bid,0.0,0,0
2021-11-01 13:00:16.714200,1635768016701706894,Bid,59.57,30,0
2021-11-01 13:00:16.714200,1635768016701648239,Ask,59.58,146,0
2021-11-01 13:00:17.457800,1635768016701648239,Ask,0.0,0,0
2021-11-01 13:00:17.457800,1635767974536621687,Ask,59.59,125,0
2021-11-01 13:00:17.457800,1635768017412382307,Ask,59.58,236,0
2021-11-01 13:00:17.457800,1635768017412464161,Ask,59.59,110,0
2021-11-01 13:00:17.457800,1635768017412382307,Ask,59.58,126,0
2021-11-01 13:00:17.457800,1635768017412382307,Ask,0.0,0,0
2021-11-01 13:00:17.457800,1635767974536621687,Ask,59.59,125,0
2021-11-01 13:00:17.457800,1635768017415890688,Ask,59.58,236,0
2021-11-01 13:00:17.632500,1635768017415890688,Ask,59.58,233,0
2021-11-01 13:00:17.838800,1635768017816960770,Ask,59.7,104,0
2021-11-01 13:00:20.194000,1635768020179316595,Bid,59.56,16,0
2021-11-01 13:00:20.254000,1635768020241761160,Bid,59.57,10,0
2021-11-01 13:00:20.254000,1635768015769587042,Ask,0.0,0,0
2021-11-01 13:00:20.917400,1635768020904050674,Ask,59.58,370,0
2021-11-01 13:00:20.917400,1635768016701698499,Bid,0.0,0,0
2021-11-01 13:00:20.917400,1635768020904139626,Bid,58.38,15,0
2021-11-01 13:00:20.917400,1635768020241761160,Bid,0.0,0,0
2021-11-01 13:00:21.239700,1635768021188590090,Bid,59.57,10,0
2021-11-01 13:00:22.618900,1635768016273284458,Bid,0.0,0,0
2021-11-01 13:00:22.618900,1635768016701706894,Bid,0.0,0,0
2021-11-01 13:00:22.618900,1635768022568793809,Bid,58.38,30,0
2021-11-01 13:00:22.618900,1635768015870803180,Bid,0.0,0,0
2021-11-01 13:00:22.676100,1635768021188590090,Bid,0.0,0,0
2021-11-01 13:00:22.975700,1635768012845580371,Bid,0.0,0,0
2021-11-01 13:00:22.986800,1635768012409259338,Bid,0.0,0,0
2021-11-01 13:00:22.986800,1635768012414088631,Bid,59.57,34,0
2021-11-01 13:00:22.986800,1635768012861645354,Bid,0.0,0,0
2021-11-01 13:00:23.266900,1635768023249520641,Ask,59.6,435,0
2021-11-01 13:00:23.955100,1635768023929780349,Ask,59.58,45,0
2021-11-01 13:00:23.955100,1635768015769595126,Ask,0.0,0,0
2021-11-01 13:00:24.056700,1635768023929780349,Ask,0.0,0,0
2021-11-01 13:00:24.799100,1635768023249520641,Ask,0.0,0,0
2021-11-01 13:00:24.799100,1635768020904050674,Ask,0.0,0,0
2021-11-01 13:00:24.799100,1635768024784290941,Bid,59.57,35,0
2021-11-01 13:00:24.799100,1635768024785383175,Bid,59.57,10,0
2021-11-01 13:00:25.155500,1635768024785383175,Bid,0.0,0,0
2021-11-01 13:00:26.732600,1635768015992658666,Bid,0.0,0,0
2021-11-01 13:00:26.833600,1635768026819328429,Bid,59.47,400,0
2021-11-01 13:00:26.989100,1635768026972100164,Bid,59.53,99,0
2021-11-01 13:00:27.256300,1635768017415890688,Ask,59.58,213,0
2021-11-01 13:00:27.256300,1635768027243764952,Bid,59.57,100,0
2021-11-01 13:00:27.256300,1635768020904139626,Bid,0.0,0,0
2021-11-01 13:00:27.256300,1635768027243844264,Bid,59.57,15,0
2021-11-01 13:00:29.262000,1635768029228084786,Bid,59.57,91,0
2021-11-01 13:00:29.262000,1635768029228141117,Bid,59.57,125,0
2021-11-01 13:00:29.262000,1635768022568793809,Bid,0.0,0,0
2021-11-01 13:00:29.262000,1635768029228221869,Bid,59.57,30,0
2021-11-01 13:00:29.269900,1635768026972100164,Bid,0.0,0,0
2021-11-01 13:00:30.301400,1635768029228141117,Bid,0.0,0,0
2021-11-01 13:00:30.301400,1635768027243764952,Bid,0.0,0,0
2021-11-01 13:00:33.759900,1635768033714467483,Bid,59.57,100,0
2021-11-01 13:00:36.716000,1635767993743859935,Bid,0.0,0,0
2021-11-01 13:00:36.716000,1635768017415890688,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635767974536621687,Ask,59.59,125,0
2021-11-01 13:00:36.716000,1635768017412464161,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635768029228221869,Bid,0.0,0,0
2021-11-01 13:00:36.716000,1635768036693308592,Bid,58.38,30,0
2021-11-01 13:00:36.716000,1635768036693601779,Bid,59.58,140,0
2021-11-01 13:00:36.716000,1635768005652659218,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635767974549633642,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635768036693666647,Bid,59.57,162,0
2021-11-01 13:00:36.716000,1635768015818716124,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635767974536621687,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635768015783953795,Ask,59.59,100,0
2021-11-01 13:00:36.716000,1635767975642909622,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635768015782499569,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635768036693730152,Bid,59.58,100,0
2021-11-01 13:00:36.716000,1635768015783953795,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635767960908113199,Ask,59.6,800,0
2021-11-01 13:00:36.716000,1635767974536648094,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635768036693781664,Bid,59.58,125,0
2021-11-01 13:00:36.716000,1635768017816960770,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635768012925264506,Bid,0.0,0,0
2021-11-01 13:00:36.716000,1635768036693798714,Bid,59.58,26,0
2021-11-01 13:00:36.716000,1635767854548809806,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635768015813944228,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635767970796486753,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635768036693848895,Ask,59.6,25,0
2021-11-01 13:00:36.716000,1635768036693901498,Ask,59.6,100,0
2021-11-01 13:00:36.716000,1635768036693924890,Ask,59.6,60,0
2021-11-01 13:00:36.716000,1635768036693939846,Ask,59.6,44,0
2021-11-01 13:00:36.716000,1635767975664968183,Ask,0.0,0,0
2021-11-01 13:00:36.716000,1635768033714467483,Bid,0.0,0,0
2021-11-01 13:00:36.716000,1635768036693730152,Bid,0.0,0,0
2021-11-01 13:00:36.716000,1635768036693601779,Bid,0.0,0,0
2021-11-01 13:00:36.716000,1635768036693781664,Bid,59.58,125,0
2021-11-01 13:00:36.716000,1635768036696877441,Ask,59.63,71,0
2021-11-01 13:00:36.716000,1635768036698793903,Bid,59.58,35,0
2021-11-01 13:00:36.716000,1635768036699640064,Ask,59.64,281,0
2021-11-01 13:00:36.716000,1635768036701475759,Bid,59.58,93,0
2021-11-01 13:00:36.716000,1635768036693781664,Bid,0.0,0,0
2021-11-01 13:00:36.716000,1635768036693798714,Bid,59.58,26,0
2021-11-01 13:00:36.716000,1635768036693798714,Bid,0.0,0,0
2021-11-01 13:00:36.716000,1635768036698793903,Bid,59.58,35,0
2021-11-01 13:00:36.716000,1635768036698793903,Bid,0.0,0,0
2021-11-01 13:00:36.716000,1635768036701475759,Bid,59.58,93,0
2021-11-01 13:00:36.716000,1635768036701475759,Bid,0.0,0,0
2021-11-01 13:00:36.716000,1635768012414088631,Bid,59.57,34,0
2021-11-01 13:00:36.716000,1635768036701857678,Bid,59.58,78,0
2021-11-01 13:00:36.716000,1635768036701941657,Ask,59.59,32,0
2021-11-01 13:00:36.716000,1635768012419368279,Bid,59.57,10,0
