Timestamp,Type,Mapping,Action,Side,Price,Size,Depth,OrderId,Condition,Reset,FieldName,FieldType,FieldValue,MessageNumber
2021-11-01 13:00:06.983100,MBO,1,ACTION_SET,SIDE_BID,58.37,32,,1635768006933164508,,False,,,,113
2021-11-01 13:00:06.983100,MBO,1,ACTION_SET,,59.58,100,,1635768006954567281,,False,,,,114
2021-11-01 13:00:06.988400,MBO,1,ACTION_SET,,59.58,44,,1635768006962220512,,False,,,,115
2021-11-01 13:00:06.988400,MBO,1,ACTION_SET,,59.58,36,,1635768006962307267,,False,,,,116
2021-11-01 13:00:09.680000,MBO,1,ACTION_SET,,59.58,100,,1635768009672073788,,False,,,,117
2021-11-01 13:00:10.014300,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635768003532090467,,False,,,,118
2021-11-01 13:00:10.014300,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635768003450836959,,False,,,,119
2021-11-01 13:00:10.458500,MBO,1,ACTION_SET,SIDE_BID,59.55,137,,1635768010446817981,,False,,,,120
2021-11-01 13:00:10.458500,MBO,1,ACTION_SET,SIDE_BID,59.54,205,,1635768010447503230,,False,,,,121
2021-11-01 13:00:11.385300,MBO,1,ACTION_SET,SIDE_BID,59.56,35,,1635768011360985677,,False,,,,122
2021-11-01 13:00:12.300100,MBO,1,ACTION_CLEAR,,0.0,0,,1635768006932961035,,False,,,,123
2021-11-01 13:00:12.300100,MBO,1,ACTION_CLEAR,,0.0,0,,1635768006933047115,,False,,,,124
2021-11-01 13:00:12.300100,MBO,1,ACTION_CLEAR,,0.0,0,,1635768006954567281,,False,,,,125
2021-11-01 13:00:12.300100,MBO,1,ACTION_SET,SIDE_BID,59.56,100,,1635768012287028763,,False,,,,126
2021-11-01 13:00:12.300100,MBO,1,ACTION_SET,SIDE_BID,59.56,162,,1635768012287076399,,False,,,,127
2021-11-01 13:00:12.300100,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635768006933164508,,False,,,,128
2021-11-01 13:00:12.300100,MBO,1,ACTION_SET,SIDE_BID,59.56,32,,1635768012287207932,,False,,,,129
2021-11-01 13:00:12.300100,MBO,1,ACTION_SET,SIDE_BID,59.56,46,,1635768012287853043,,False,,,,130
2021-11-01 13:00:12.353000,MBO,1,ACTION_SET,SIDE_BID,59.56,49,,1635768012320706968,,False,,,,131
2021-11-01 13:00:12.353000,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635767950000737933,,False,,,,132
2021-11-01 13:00:12.353000,MBO,1,ACTION_SET,SIDE_BID,59.56,19,,1635768012320777232,,False,,,,133
2021-11-01 13:00:12.429200,MBO,1,ACTION_SET,SIDE_BID,59.57,125,,1635768012409259338,,False,,,,134
2021-11-01 13:00:12.429200,MBO,1,ACTION_SET,SIDE_BID,59.57,98,,1635768012409323240,,False,,,,135
2021-11-01 13:00:12.429200,MBO,1,ACTION_CLEAR,,0.0,0,,1635768001849922654,,False,,,,136
2021-11-01 13:00:12.429200,MBO,1,ACTION_SET,SIDE_BID,59.55,84,,1635768012409372948,,False,,,,137
2021-11-01 13:00:12.429200,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635768004795537157,,False,,,,138
2021-11-01 13:00:12.429200,MBO,1,ACTION_CLEAR,,0.0,0,,1635767995076571359,,False,,,,139
2021-11-01 13:00:12.429200,MBO,1,ACTION_CLEAR,,0.0,0,,1635768009672073788,,False,,,,140
2021-11-01 13:00:12.429200,MBO,1,ACTION_CLEAR,,0.0,0,,1635768003450901256,,False,,,,141
2021-11-01 13:00:12.429200,MBO,1,ACTION_SET,SIDE_BID,59.57,34,,1635768012414088631,,False,,,,142
2021-11-01 13:00:12.429200,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635768011360985677,,False,,,,143
2021-11-01 13:00:12.429200,MBO,1,ACTION_SET,SIDE_BID,59.57,96,,1635768012419368279,,False,,,,144
2021-11-01 13:00:12.473200,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635768001779949854,,False,,,,145
2021-11-01 13:00:12.528500,MBO,1,ACTION_CLEAR,,0.0,0,,1635768006962220512,,False,,,,146
2021-11-01 13:00:12.528500,MBO,1,ACTION_CLEAR,,0.0,0,,1635768006962307267,,False,,,,147
2021-11-01 13:00:12.617600,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635767999433335887,,False,,,,148
2021-11-01 13:00:12.844100,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635768010447503230,,False,,,,149
2021-11-01 13:00:12.844100,MBO,1,ACTION_SET,SIDE_BID,59.54,91,,1635768012834067195,,False,,,,150
2021-11-01 13:00:12.856600,MBO,1,ACTION_CLEAR,,0.0,0,,1635767974590761712,,False,,,,151
2021-11-01 13:00:12.856600,MBO,1,ACTION_SET,,59.58,217,,1635767991597401392,,False,,,,152
2021-11-01 13:00:12.856600,MBO,1,ACTION_CLEAR,,0.0,0,,1635767991597401392,,False,,,,153
2021-11-01 13:00:12.856600,MBO,1,ACTION_SET,,59.58,34,,1635767999081411229,,False,,,,154
