Date,Vwap,Volume,Score,Vwap_adjusted,Volume_adjusted,Score_adjusted
2022-04-27,10.2274,7003512.0,0.0,9.554085155163474,7003512.0,0.0
2022-04-28,10.2819,5925201.0,0.0,9.604997179818461,5925201.0,0.0
2022-04-29,10.3614,7809817.0,0.0,9.679263344223441,7809817.0,0.0
2022-05-02,10.1442,8243273.0,0.0,9.476362578075495,8243273.0,0.0
2022-05-03,10.4566,8554348.0,0.0,9.768195908391418,8554348.0,0.0
2022-05-04,10.4282,6671245.0,0.0,9.741665605635426,6671245.0,0.0
2022-05-05,10.0472,16018483.0,0.0,9.385748515845519,16018483.0,0.0
2022-05-06,9.9825,9544969.0,0.0,9.325308002172536,9544969.0,0.0
2022-05-09,9.9285,7044642.0,0.0,9.274863060312548,7044642.0,0.0
2022-05-10,10.0336,6905548.0,0.0,9.373043863821522,6905548.0,0.0
2022-05-11,10.1257,7930458.0,0.0,9.4590805146605,7930458.0,0.0
2022-05-12,9.9796,8630986.0,0.0,9.322598921961536,8630986.0,0.0
2022-05-13,10.2594,5541611.0,0.0,9.583978454043466,5541611.0,0.0
2022-05-16,10.2603,4907163.0,0.0,9.584819203074467,4907163.0,0.0
2022-05-17,10.527,7117735.0,0.0,9.8339611659274,7117735.0,0.0
2022-05-18,10.5055,6688020.0,0.0,9.813876605742406,6688020.0,0.0
2022-05-19,10.3053,6109468.0,0.0,9.626856654624456,6109468.0,0.0
2022-05-20,10.4654,7250222.0,0.0,9.776416565583416,7250222.0,0.0
2022-05-23,10.6912,8169941.0,0.0,9.98735115580536,8169941.0,0.0
2022-05-24,10.7147,6200397.0,0.0,10.009304047170355,6200397.0,0.0
2022-05-25,10.8665,8936221.0,0.0,10.151110383732316,8936221.0,0.0
2022-05-26,11.0908,8691848.0,0.0,10.360643725569261,8691848.0,0.0
2022-05-27,10.8347,12922093.0,0.0,10.121403917970325,12922093.0,0.0
2022-05-30,10.3506,11180812.0,0.0,9.669174355851444,11180812.0,0.0
2022-05-31,10.3313,12355578.0,0.0,9.65114495996445,12355578.0,0.0
2022-06-01,10.1951,8190527.0,0.0,9.523911606606482,8190527.0,0.0
2022-06-02,10.1358,3997717.0,0.0,9.468515587119496,3997717.0,0.0
2022-06-03,10.0528,4280758.0,0.0,9.390979843149518,4280758.0,0.0
2022-06-06,10.178,5038342.0,0.0,9.507937375017487,5038342.0,0.0
2022-06-07,10.0022,7103159.0,0.0,9.34371106429553,7103159.0,0.0
2022-06-08,9.9645,6889033.0,0.0,9.30849302155254,6889033.0,0.0
2022-06-09,9.8599,8262559.0,0.0,9.210779300838565,8262559.0,0.0
2022-06-10,9.3191,14718858.0,0.0,8.7055825497667,14718858.0,0.0
2022-06-13,8.8564,11657161.0,0.0,8.273344131273813,11657161.0,0.0
2022-06-14,8.8471,6972076.0,0.0,8.264656391286815,6972076.0,0.0
2022-06-15,9.0964,7998931.0,0.0,8.497543872873752,7998931.0,0.0
2022-06-16,8.888,7333998.0,0.0,8.302863763917806,7333998.0,0.0
2022-06-17,10.0931,28797865.0,0.0,9.428626716426507,28797865.0,0.0
2022-06-20,9.1347,6400990.0,0.0,8.533322414970744,6400990.0,0.0
2022-06-21,9.4237,7629402.0,0.0,8.803296270480674,7629402.0,0.0
2022-06-22,9.2353,7918067.0,0.0,8.62729947332472,7918067.0,0.0
2022-06-23,8.9238,11753630.0,0.0,8.336306892039797,11753630.0,0.0
2022-06-24,9.1392,8164814.0,0.0,8.537526160125744,8164814.0,0.0
2022-06-27,9.1233,6050698.0,0.0,8.522672927244747,6050698.0,0.0
2022-06-28,9.1934,4443911.0,0.0,8.58815793510373,4443911.0,0.0
2022-06-29,9.0087,5827006.0,0.0,8.415617550630774,5827006.0,0.0
2022-06-30,8.7101,11517728.0,0.0,8.13667570545685,11517728.0,0.0
2022-07-01,8.726,4773112.0,0.0,8.151528938337846,4773112.0,0.0
2022-07-04,8.7504,4321325.0,0.0,8.17432257873384,4321325.0,0.0
2022-07-05,8.4663,11042113.0,0.0,7.90892613461491,11042113.0,0.0
2022-07-06,8.415,7655100.0,0.0,7.861003439847921,7655100.0,0.0
2022-07-07,8.5379,7426242.0,0.0,7.975812390858892,7426242.0,0.0
2022-07-08,8.7075,7331377.0,0.0,8.13424687492285,7331377.0,0.0
2022-07-11,8.5477,6261321.0,0.0,7.98496721364089,6261321.0,0.0
2022-07-12,8.4777,6946079.0,0.0,7.919575622340907,6946079.0,0.0
2022-07-13,8.4131,6790619.0,0.0,7.859228525226922,6790619.0,0.0
2022-07-14,8.1989,7166283.0,0.0,7.659130255848976,7166283.0,0.0
2022-07-15,8.2497,6518572.0,0.0,7.706585867820964,6518572.0,0.0
2022-07-18,8.4512,5680305.0,0.0,7.8948202342059135,5680305.0,0.0
2022-07-19,8.5902,7414123.0,0.0,8.024669251215878,7414123.0,0.0
2022-07-20,8.7074,7693695.0,0.0,8.13415345836385,7693695.0,0.0
2022-07-21,8.5987,11059868.0,0.0,8.032609658730877,11059868.0,0.0
2022-07-22,8.5146,6862611.0,0.0,7.954046332611897,6862611.0,0.0
2022-07-25,8.6445,5732414.0,0.0,8.075394442752867,5732414.0,0.0
2022-07-26,8.5995,3831105.0,0.0,8.033356991202877,3831105.0,0.0
2022-07-27,8.6615,4284215.0,0.0,8.091275257782861,4284215.0,0.0
2022-07-28,8.7502,6209848.0,0.0,8.174135745615839,6209848.0,0.0
2022-07-29,8.9675,7622925.0,0.0,8.377129928322786,7622925.0,0.0
2022-08-01,8.954,5300162.0,0.0,8.36451869285779,5300162.0,0.0
2022-08-02,8.9037,4797079.0,0.0,8.317530163680802,4797079.0,0.0
2022-08-03,9.0854,8243013.0,0.0,8.487268051383756,8243013.0,0.0
2022-08-04,9.5066,15126842.0,0.0,8.880738597891654,15126842.0,0.0
2022-08-05,9.7296,10310451.0,0.0,9.089057524461596,10310451.0,0.0
2022-08-08,9.8786,6173819.0,0.0,9.228248197371562,6173819.0,0.0
2022-08-09,9.8923,4863017.0,0.0,9.241046265954559,4863017.0,0.0
2022-08-10,9.9534,5790045.0,0.0,9.298123783503543,5790045.0,0.0
2022-08-11,10.0388,4271953.0,0.0,9.377901524889522,4271953.0,0.0
2022-08-12,10.0884,4581754.0,0.0,9.424236138153509,4581754.0,0.0
2022-08-15,10.0234,3976544.0,0.0,9.363515374803525,3976544.0,0.0
2022-08-16,10.0586,3680340.0,0.0,9.396398003571516,3680340.0,0.0
2022-08-17,9.9432,6280795.0,0.0,9.288595294485544,6280795.0,0.0
2022-08-18,9.7917,5689858.0,0.0,9.147069207600582,5689858.0,0.0
2022-08-19,9.6007,8280201.0,0.0,8.96864357991063,8280201.0,0.0
2022-08-22,9.3344,7322552.0,0.0,8.719875283293696,7322552.0,0.0
2022-08-23,9.3798,3808815.0,0.0,8.762286401079683,3808815.0,0.0
2022-08-24,9.3519,5195140.0,0.0,8.73622318111869,5195140.0,0.0
2022-08-25,9.2958,4160966.0,0.0,8.683816491519705,4160966.0,0.0
2022-08-26,9.1692,5922417.0,0.0,8.565551127825737,5922417.0,0.0
2022-08-29,9.0648,4363141.0,0.0,8.468024240229761,4363141.0,0.0
2022-08-30,9.2607,6613074.0,0.0,8.651027279310714,6613074.0,0.0
2022-08-31,9.1995,8980823.0,0.0,8.59385634520273,8980823.0,0.0
2022-09-01,9.0289,7848262.0,0.0,8.434487695548771,7848262.0,0.0
2022-09-02,9.2455,9299231.0,0.0,8.636827962342718,9299231.0,0.0
2022-09-05,9.0258,8378516.0,0.0,8.43159178221977,8378516.0,0.0
2022-09-06,9.1116,4743429.0,0.0,8.511743189841749,4743429.0,0.0
2022-09-07,9.0501,4882274.0,0.0,8.454292006056766,4882274.0,0.0
2022-09-08,9.1833,8170325.0,0.0,8.578722862644732,8170325.0,0.0
2022-09-09,9.4314,9687036.0,0.0,8.81048934552367,9687036.0,0.0
2022-09-12,9.6963,9815597.0,0.0,9.057949810314607,9815597.0,0.0
2022-09-13,9.7253,7386690.0,0.0,9.0850406124246,7386690.0,0.0
2022-09-14,9.6547,6076284.0,0.0,9.019088521770616,6076284.0,0.0
2022-09-15,9.6572,7638427.0,0.0,9.021423935745615,7638427.0,0.0
2022-09-16,9.6703,17891849.0,0.0,9.033661504974612,17891849.0,0.0
2022-09-19,9.3933,3738857.0,0.0,8.774897636544681,3738857.0,0.0
2022-09-20,9.2955,8186895.0,0.0,8.683536241842706,8186895.0,0.0
